,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
159,경인로(서울교),D-28,4,660.0,427.0,292.0,239.0,336.0,757.0,1615.0,2496.0,2647.0,2587.0,2524.0,2512.0,2421.0,2546.0,2576.0,2591.0,2668.0,2762.0,2671.0,2249.0,2040.0,1938.0,1626.0,1051.0,37.52019,126.914903,서울시 영등포구 영등포동2가 97-1,1842.9583333333333
171,경인로(오류IC),D-22,4,462.0,281.0,191.0,167.0,320.0,715.0,1061.0,1145.0,1056.0,1125.0,1194.0,1189.0,1223.0,1239.0,1265.0,1235.0,1303.0,1361.0,1342.0,1194.0,1093.0,1022.0,929.0,693.0,37.498246,126.851219,서울시 구로구 개봉동 80-22,950.2083333333334
183,경인로(유한공고),B-29,4,303.0,193.0,132.0,105.0,207.0,450.0,674.0,868.0,908.0,842.0,812.0,784.0,790.0,791.0,789.0,807.0,904.0,974.0,969.0,829.0,729.0,676.0,618.0,434.0,37.488614,126.822789,경기도 부천시 소사구 괴안동 206-5,649.5
195,경춘북로(중랑경찰서),B-05,4,263.0,173.0,129.0,120.0,224.0,524.0,1037.0,1396.0,1483.0,1421.0,1283.0,1241.0,1252.0,1288.0,1293.0,1327.0,1473.0,1623.0,1614.0,1336.0,1028.0,872.0,766.0,433.0,37.619942,127.105325,서울시 중랑구 신내동 271-1,983.2916666666666
207,공항대로(발산역),D-21,4,342.0,224.0,171.0,150.0,257.0,474.0,778.0,1204.0,1437.0,1398.0,1396.0,1358.0,1348.0,1390.0,1432.0,1410.0,1441.0,1422.0,1427.0,1194.0,985.0,868.0,792.0,504.0,37.559251,126.831069,서울시 강서구 마곡동 727-1154,975.0833333333334
219,과천대로(남태령역),B-15,4,466.0,257.0,171.0,153.0,247.0,727.0,1654.0,1903.0,1896.0,1822.0,1758.0,1718.0,1712.0,1781.0,1727.0,1731.0,1795.0,1858.0,1779.0,1546.0,1479.0,1393.0,1205.0,795.0,37.463288,126.988151,서울시 서초구 방배동 산190-1 ,1315.5416666666667
231,광명대교(광명시계),B-22,4,164.0,105.0,75.0,67.0,130.0,319.0,499.0,768.0,719.0,769.0,764.0,682.0,654.0,697.0,688.0,695.0,709.0,743.0,761.0,661.0,547.0,469.0,404.0,254.0,37.485044,126.873297,서울시 금천구 가산동 535-121,514.2916666666666
243,광진교,C-21,4,94.0,65.0,47.0,40.0,49.0,116.0,227.0,405.0,573.0,479.0,479.0,468.0,422.0,426.0,455.0,486.0,534.0,635.0,692.0,489.0,319.0,274.0,218.0,132.0,37.54412,127.115274,서울시 강동구 천호동 484-9,338.5
255,국회대로(여의2교),D-27,4,463.0,290.0,186.0,157.0,212.0,357.0,791.0,1346.0,1619.0,1432.0,1418.0,1518.0,1415.0,1526.0,1585.0,1576.0,1592.0,1574.0,1502.0,1283.0,1223.0,1223.0,1048.0,733.0,37.526003,126.910953,서울시 영등포구 영등포동7가 94-411,1086.2083333333333
267,금오로(광명시계),B-19,4,45.0,24.0,16.0,19.0,38.0,131.0,234.0,308.0,320.0,320.0,284.0,275.0,271.0,299.0,306.0,319.0,347.0,381.0,349.0,289.0,198.0,144.0,111.0,70.0,37.482431,126.841891,서울시 구로구 천왕동 24-2,212.41666666666666
279,금천교(광명시계),B-24,4,340.0,225.0,160.0,145.0,234.0,624.0,1101.0,1556.0,1593.0,1603.0,1624.0,1592.0,1504.0,1617.0,1619.0,1651.0,1680.0,1685.0,1574.0,1404.0,1160.0,962.0,813.0,533.0,37.465046,126.884245,서울시 금천구 독산동 668-54,1124.9583333333333
291,금하로(광명시계),B-25,4,187.0,102.0,73.0,67.0,133.0,312.0,645.0,954.0,949.0,954.0,921.0,883.0,865.0,907.0,913.0,966.0,1006.0,1066.0,1047.0,883.0,691.0,582.0,448.0,273.0,37.4514,126.891627,경기도 광명시 소하동 31-25,659.4583333333334
303,김포대로(개화교),B-31,4,261.0,159.0,118.0,116.0,235.0,588.0,1304.0,1552.0,1571.0,1584.0,1401.0,1275.0,1261.0,1293.0,1316.0,1360.0,1482.0,1752.0,1718.0,1251.0,992.0,881.0,800.0,472.0,37.585313,126.795571,경기도 김포시 고촌읍 전호리 436-3,1030.9166666666667
315,남부순환로(낙성대역),D-33,4,1148.0,762.0,553.0,442.0,536.0,1055.0,1696.0,2332.0,2388.0,2416.0,2369.0,2308.0,2274.0,2345.0,2390.0,2415.0,2535.0,2503.0,2371.0,2214.0,2053.0,2050.0,1973.0,1528.0,37.477711,126.962242,서울시 관악구 봉천동 1685-32,1860.6666666666667
327,남부순환로(수서IC),D-39,4,856.0,672.0,549.0,523.0,683.0,1089.0,1745.0,2499.0,2745.0,2733.0,2626.0,2521.0,2455.0,2621.0,2602.0,2600.0,2643.0,2594.0,2491.0,2245.0,2099.0,2129.0,1951.0,1248.0,37.495912,127.090903,서울시 강남구 일원동 3-16,1954.9583333333333
339,남부순환로(신월IC),D-19,4,803.0,533.0,423.0,402.0,673.0,1668.0,2568.0,2651.0,2848.0,2887.0,2827.0,2788.0,2769.0,2850.0,2835.0,2837.0,2837.0,2881.0,2818.0,2733.0,2503.0,2295.0,2043.0,1282.0,37.524081,126.835862,서울시 양천구 신월동 838 ,2156.4166666666665
351,남부순환로(예술의전당),D-34,4,688.0,447.0,314.0,259.0,360.0,843.0,1556.0,2189.0,2294.0,2306.0,2241.0,2107.0,2032.0,2160.0,2198.0,2245.0,2362.0,2451.0,2371.0,2014.0,1713.0,1765.0,1632.0,1049.0,37.476405,127.00445,서울시 서초구 방배동 1009-3,1649.8333333333333
363,남부순환로(화곡로입구 교차로),D-18,4,495.0,337.0,273.0,260.0,477.0,1026.0,1683.0,1922.0,2127.0,2067.0,2049.0,2002.0,1914.0,1976.0,1993.0,1970.0,1960.0,1951.0,1869.0,1722.0,1564.0,1422.0,1285.0,779.0,37.540163,126.825453,서울시 양천구 신월동 29-7,1463.4583333333333
375,남산1호터널,A-20,4,555.0,353.0,249.0,212.0,264.0,629.0,1608.0,1684.0,1889.0,1889.0,1813.0,1828.0,1730.0,1855.0,1746.0,1667.0,1595.0,1616.0,1568.0,1436.0,1360.0,1734.0,1518.0,941.0,37.542406,127.001356,서울시 용산구 한남동 산 10-33,1322.4583333333333
387,남산2호터널,A-21,4,107.0,77.0,62.0,53.0,80.0,125.0,249.0,507.0,603.0,558.0,546.0,571.0,554.0,576.0,596.0,604.0,609.0,643.0,617.0,449.0,350.0,326.0,287.0,171.0,37.544301,126.989767,서울시 용산구 이태원동 262-35,388.3333333333333
399,남산3호터널,A-22,4,210.0,138.0,97.0,81.0,88.0,204.0,569.0,768.0,999.0,954.0,900.0,922.0,873.0,986.0,1004.0,996.0,990.0,1007.0,948.0,726.0,602.0,726.0,571.0,331.0,37.544496,126.98835,서울시 용산구 용산동2가 5-432,653.75
411,내부순환로,F-03,4,1307.0,861.0,628.0,575.0,938.0,2430.0,3648.0,3650.0,3574.0,3558.0,3585.0,3525.0,3501.0,3483.0,3491.0,3531.0,3632.0,3624.0,3493.0,3387.0,3258.0,3287.0,3213.0,2224.0,37.608679,126.998878,서울시 성북구 정릉동 590-16,2850.125
423,노들로,D-41,4,436.0,290.0,216.0,190.0,263.0,490.0,955.0,1510.0,1752.0,1566.0,1504.0,1486.0,1420.0,1521.0,1578.0,1672.0,1778.0,1749.0,1581.0,1460.0,1345.0,1250.0,1187.0,715.0,37.529712,126.909281,서울시 영등포구 당산동 364 ,1163.0833333333333
435,대사관로(삼청터널),A-04,4,34.0,18.0,10.0,10.0,14.0,47.0,192.0,404.0,386.0,396.0,334.0,311.0,308.0,321.0,329.0,360.0,433.0,448.0,397.0,314.0,237.0,198.0,148.0,68.0,37.596359,126.984209,서울시 성북구 성북동 산25-148,238.20833333333334
447,대학로(한국방송통신대학교),A-07,4,201.0,139.0,101.0,93.0,118.0,223.0,427.0,658.0,734.0,669.0,689.0,692.0,665.0,691.0,699.0,690.0,641.0,557.0,455.0,433.0,444.0,467.0,398.0,291.0,37.578188,127.002053,서울시 종로구 연건동 72-3,465.625
459,도봉로(도봉산역),B-01,4,302.0,224.0,166.0,184.0,331.0,576.0,891.0,1560.0,1828.0,1563.0,1374.0,1242.0,1342.0,1339.0,1388.0,1489.0,1705.0,2032.0,2158.0,1651.0,1078.0,891.0,761.0,498.0,37.691792,127.045087,서울시 도봉구 도봉동 378-1,1107.2083333333333
471,도봉로(쌍문역),D-11,4,442.0,314.0,243.0,221.0,283.0,506.0,818.0,1085.0,1242.0,1183.0,1191.0,1139.0,1117.0,1143.0,1157.0,1168.0,1223.0,1215.0,1227.0,1063.0,979.0,882.0,846.0,623.0,37.645707,127.033171,서울시 도봉구 창동 650-46,887.9166666666666
483,동부간선도로,F-05,4,1668.0,1091.0,796.0,716.0,1040.0,2512.0,3337.0,3197.0,3210.0,3267.0,3270.0,3397.0,3534.0,3561.0,3584.0,3731.0,3643.0,3288.0,2980.0,3005.0,3379.0,3604.0,3525.0,2599.0,37.568685,127.076023,서울시 동대문구 장안동 19-7,2830.5833333333335
495,동부간선도로(월계1교),D-12,4,1394.0,959.0,716.0,680.0,1088.0,2511.0,2864.0,2771.0,2941.0,2991.0,2881.0,2862.0,2951.0,3030.0,2968.0,3016.0,3070.0,3010.0,2752.0,2852.0,2906.0,2945.0,2832.0,2141.0,37.631579,127.063432,서울시 노원구 월계동 247-17,2463.7916666666665
507,동소문로(길음교사거리),D-09,4,685.0,445.0,326.0,280.0,407.0,637.0,1028.0,1283.0,1394.0,1444.0,1485.0,1500.0,1476.0,1504.0,1503.0,1521.0,1484.0,1447.0,1354.0,1287.0,1288.0,1326.0,1268.0,940.0,37.599755,127.021693,서울시 성북구 돈암동 32-31,1138.0
519,동일로(군자교),D-07,4,714.0,509.0,369.0,302.0,357.0,707.0,1170.0,1250.0,1398.0,1514.0,1665.0,1718.0,1703.0,1733.0,1776.0,1860.0,1912.0,1993.0,1924.0,1728.0,1553.0,1509.0,1362.0,1009.0,37.553809,127.070504,서울시 성동구 송정동 83,1322.2916666666667
531,동일로(노원역),D-13,4,283.0,169.0,123.0,103.0,136.0,243.0,535.0,949.0,1067.0,1073.0,1127.0,1134.0,1069.0,1123.0,1165.0,1183.0,1191.0,1186.0,1173.0,974.0,790.0,729.0,640.0,424.0,37.652409,127.061032,서울시 노원구 상계동 729,774.5416666666666
543,동일로(의정부IC),B-02,4,424.0,296.0,211.0,205.0,335.0,875.0,1758.0,2728.0,3006.0,2552.0,2448.0,2338.0,2315.0,2414.0,2471.0,2554.0,2789.0,2960.0,2803.0,2356.0,1832.0,1528.0,1273.0,728.0,37.688571,127.055376,서울시 노원구 상계동 1311-3,1799.9583333333333
555,동작대교,C-10,4,326.0,194.0,131.0,109.0,139.0,401.0,985.0,1509.0,1864.0,1681.0,1616.0,1618.0,1557.0,1618.0,1702.0,1821.0,1982.0,2032.0,1948.0,1328.0,1133.0,1093.0,991.0,557.0,37.509936,126.981814,서울시 용산구 이촌동 385,1180.625
567,동작대로(총신대입구역),D-31,4,801.0,491.0,349.0,289.0,417.0,1001.0,1944.0,2298.0,2338.0,2381.0,2308.0,2173.0,2182.0,2176.0,2194.0,2188.0,2265.0,2141.0,1997.0,1904.0,1981.0,1988.0,1900.0,1258.0,37.494352,126.982914,서울시 서초구 방배동 1255,1706.8333333333333
579,동호대교,C-14,4,563.0,426.0,323.0,270.0,318.0,495.0,1038.0,1938.0,2145.0,2163.0,2180.0,2039.0,1934.0,2001.0,1992.0,2036.0,2046.0,2127.0,2065.0,1592.0,1515.0,1430.0,1254.0,815.0,37.538207,127.019882,서울시 성동구 옥수동 86,1446.0416666666667
591,동호로(금호터널),D-03,4,508.0,389.0,309.0,261.0,311.0,461.0,937.0,1648.0,1739.0,1766.0,1791.0,1789.0,1716.0,1809.0,1806.0,1786.0,1763.0,1754.0,1667.0,1429.0,1332.0,1195.0,1084.0,706.0,37.551919,127.012977,서울시 중구 신당동 349-202,1248.1666666666667
603,동호로(장충체육관),A-10,4,327.0,242.0,180.0,157.0,186.0,303.0,672.0,1327.0,1499.0,1467.0,1525.0,1541.0,1463.0,1572.0,1602.0,1603.0,1590.0,1588.0,1489.0,1234.0,1085.0,896.0,749.0,465.0,37.558563,127.007101,서울시 중구 장충동2가 200-99,1031.75
615,뚝섬로(용비교),D-06,4,457.0,292.0,204.0,181.0,221.0,470.0,1106.0,1740.0,1945.0,1999.0,1993.0,1918.0,1828.0,1883.0,1916.0,1949.0,1941.0,1954.0,1853.0,1578.0,1344.0,1325.0,1303.0,746.0,37.542006,127.020674,서울시 성동구 옥수동 산 1-11 ,1339.4166666666667
627,마포대교,C-07,4,671.0,448.0,319.0,246.0,346.0,755.0,1712.0,2897.0,3140.0,2862.0,2764.0,2885.0,2641.0,2870.0,2858.0,2873.0,2958.0,3108.0,2948.0,2411.0,2257.0,2142.0,1826.0,1064.0,37.533628,126.936512,서울시 영등포구 여의도동 85-2,2041.7083333333333
639,망우로(망우리공원),B-04,4,187.0,124.0,88.0,87.0,127.0,293.0,606.0,984.0,1076.0,919.0,836.0,820.0,796.0,827.0,844.0,876.0,975.0,1100.0,1163.0,889.0,637.0,531.0,474.0,290.0,37.601476,127.115674,경기도 구리시 교문동 346-3,647.875
651,문성로(난곡터널),D-32,4,145.0,107.0,80.0,70.0,89.0,159.0,250.0,396.0,439.0,411.0,402.0,395.0,384.0,400.0,410.0,428.0,460.0,476.0,474.0,406.0,346.0,308.0,287.0,204.0,37.479046,126.924252,서울시 관악구 신림동 438-44,313.5833333333333
663,반포대교,C-11,4,704.0,451.0,309.0,238.0,285.0,703.0,1737.0,2526.0,2683.0,2666.0,2572.0,2614.0,2532.0,2564.0,2618.0,2601.0,2565.0,2585.0,2574.0,2187.0,2142.0,2117.0,1924.0,1137.0,37.514431,126.996663,서울시 서초구 반포동 647,1876.4166666666667
675,반포대로(서초역),D-37,4,470.0,285.0,206.0,173.0,190.0,503.0,1503.0,2238.0,2192.0,2415.0,2480.0,2433.0,2337.0,2449.0,2439.0,2351.0,2422.0,2286.0,2294.0,2045.0,1843.0,1793.0,1564.0,846.0,37.49624,127.005554,서울시 서초구 서초동 산 183-3 ,1656.5416666666667
687,반포대로(우면산터널),B-17,4,310.0,183.0,124.0,101.0,139.0,398.0,1272.0,1913.0,2070.0,2031.0,2031.0,2028.0,1927.0,1970.0,1975.0,1999.0,2111.0,2238.0,2208.0,1833.0,1458.0,1315.0,1089.0,581.0,37.483905,127.011416,서울시 서초구 서초동 1460-6,1387.6666666666667
699,밤고개로(세곡동사거리),B-13,4,125.0,81.0,59.0,56.0,89.0,238.0,630.0,1481.0,1717.0,1385.0,1244.0,1143.0,1080.0,1109.0,1118.0,1175.0,1386.0,1748.0,1749.0,1118.0,717.0,573.0,468.0,256.0,37.462416,127.107883,서울시 강남구 세곡동 130-6,864.375
711,백제고분로(종합운동장),D-44,4,376.0,270.0,196.0,148.0,155.0,309.0,523.0,921.0,1055.0,1047.0,1054.0,1066.0,1069.0,1106.0,1087.0,1088.0,1077.0,1111.0,1081.0,927.0,939.0,970.0,861.0,537.0,37.510639,127.078559,서울시 송파구 잠실동 124,790.5416666666666
723,북부간선도로(신내IC),B-07,4,864.0,580.0,470.0,530.0,818.0,2049.0,2842.0,2967.0,2960.0,3023.0,3072.0,3061.0,3149.0,3276.0,3314.0,3353.0,3438.0,3235.0,3064.0,3011.0,3003.0,2786.0,2515.0,1456.0,37.613824,127.1087,서울시 중랑구 신내동 122-3,2451.5
735,북부간선로,F-04,4,1057.0,701.0,538.0,528.0,892.0,2190.0,2746.0,2765.0,2748.0,2732.0,2708.0,2689.0,2744.0,2721.0,2715.0,2703.0,2732.0,2731.0,2625.0,2588.0,2638.0,2601.0,2510.0,1733.0,37.608556,127.052577,서울시 성북구 장위동 65-175 ,2222.2916666666665
747,분당수서로,F-07,4,1105.0,744.0,546.0,497.0,720.0,2034.0,3418.0,3555.0,3614.0,3670.0,3659.0,3632.0,3598.0,3565.0,3532.0,3570.0,3653.0,3654.0,3529.0,3322.0,3285.0,3233.0,2960.0,1866.0,37.497648,127.087195,서울시 강남구 일원동 467-1,2790.0416666666665
759,분당수서로(성남시계),B-14,4,781.0,503.0,368.0,350.0,541.0,1577.0,2794.0,2750.0,2593.0,2648.0,2665.0,2669.0,2674.0,2646.0,2658.0,2706.0,2742.0,2690.0,2607.0,2443.0,2527.0,2484.0,2191.0,1314.0,37.471129,127.123078,서울시 송파구 장지동 698-5,2080.0416666666665
771,사직로(사직터널),A-02,4,555.0,361.0,254.0,220.0,284.0,548.0,1166.0,1838.0,2021.0,1905.0,1836.0,1857.0,1795.0,1837.0,1876.0,1880.0,1935.0,1940.0,1894.0,1610.0,1429.0,1395.0,1196.0,823.0,37.572298,126.962853,서울시 종로구 행촌동 1-186,1352.2916666666667
783,사평대로(고속터미널역),D-36,4,710.0,480.0,331.0,250.0,317.0,704.0,1532.0,2132.0,2127.0,2208.0,2191.0,2207.0,2196.0,2314.0,2307.0,2326.0,2330.0,2255.0,2312.0,2169.0,1961.0,2013.0,1894.0,1078.0,37.503742,127.007779,서울시 서초구 반포동 60-2,1681.0
795,새문안로(서울역사박물관),A-14,4,385.0,261.0,192.0,155.0,192.0,380.0,729.0,1089.0,1230.0,1168.0,1148.0,1217.0,1220.0,1320.0,1300.0,1296.0,1294.0,1331.0,1312.0,1099.0,980.0,921.0,775.0,528.0,37.569776,126.971354,서울시 종로구 신문로2가 1-2,896.75
807,서강대교,C-06,4,215.0,140.0,99.0,86.0,121.0,241.0,584.0,1190.0,1407.0,1250.0,1171.0,1201.0,1119.0,1246.0,1270.0,1308.0,1436.0,1614.0,1640.0,1081.0,778.0,742.0,658.0,351.0,37.537537,126.925341,서울시 영등포구 여의도동 83-1,872.8333333333334
819,서부간선도로,F-09,4,1661.0,1056.0,766.0,704.0,1179.0,2335.0,2588.0,2203.0,1929.0,2058.0,2096.0,2155.0,2245.0,2196.0,2172.0,2229.0,2132.0,1954.0,1950.0,2158.0,2431.0,2642.0,2631.0,2353.0,37.520965,126.881826,서울시 영등포구 문래동6가 52,1992.625
831,서빙고로(한남역),D-04,4,710.0,475.0,334.0,280.0,330.0,600.0,1233.0,2019.0,2324.0,2338.0,2370.0,2398.0,2382.0,2413.0,2493.0,2580.0,2716.0,2710.0,2510.0,2101.0,1921.0,1945.0,1900.0,1127.0,37.527197,127.004697,서울시 용산구 한남동 542-10,1758.7083333333333
843,서소문로(시청역),A-16,4,358.0,242.0,176.0,149.0,188.0,358.0,695.0,956.0,1001.0,1038.0,1052.0,1099.0,1061.0,1137.0,1129.0,1179.0,1215.0,1309.0,1213.0,1062.0,885.0,857.0,763.0,536.0,37.562819,126.972716,서울시 중구 서소문동 72-2,819.0833333333334
855,서오릉로(고양시계),B-34,4,284.0,189.0,147.0,138.0,191.0,389.0,808.0,1206.0,1303.0,1207.0,1169.0,1169.0,1189.0,1215.0,1229.0,1239.0,1310.0,1405.0,1405.0,1193.0,892.0,788.0,676.0,387.0,37.617883,126.90626,서울시 은평구 구산동 304-15,880.3333333333334
867,서하남로(서하남IC),B-08,4,476.0,367.0,308.0,294.0,428.0,1234.0,2330.0,2995.0,2962.0,2993.0,2983.0,2871.0,2861.0,2950.0,2949.0,2979.0,3093.0,3046.0,2888.0,2530.0,2065.0,1778.0,1421.0,810.0,37.516777,127.146728,경기도 하남시 감북동 442-15,2067.125
879,성산대교,C-04,4,1477.0,913.0,647.0,572.0,963.0,2425.0,3785.0,3872.0,3806.0,3715.0,3684.0,3685.0,3809.0,3758.0,3780.0,3950.0,4094.0,4149.0,4045.0,3494.0,3428.0,3502.0,3383.0,2363.0,37.55268,126.891564,서울시 마포구 망원동 306-53,3054.125
891,성산로(금화터널),A-01,4,451.0,292.0,208.0,176.0,226.0,467.0,1038.0,1684.0,1771.0,1676.0,1648.0,1656.0,1629.0,1680.0,1707.0,1741.0,1805.0,1892.0,1863.0,1561.0,1302.0,1240.0,1074.0,731.0,37.568588,126.948436,서울시 서대문구 신촌동 1-142,1229.9166666666667
903,성산로(연희IC),D-16,4,594.0,376.0,264.0,235.0,338.0,749.0,1376.0,1618.0,1595.0,1915.0,1997.0,2043.0,2035.0,2062.0,2073.0,2119.0,2101.0,2150.0,2137.0,1868.0,1579.0,1539.0,1343.0,935.0,37.563506,126.9301,서울시 서대문구 연희동 341-41,1460.0416666666667
915,성수대교,C-15,4,1357.0,880.0,666.0,586.0,807.0,1577.0,2614.0,3063.0,3458.0,3326.0,3301.0,3236.0,3289.0,3442.0,3372.0,3388.0,3533.0,3623.0,3393.0,2841.0,2816.0,3005.0,2871.0,2090.0,37.536768,127.034972,서울시 성동구 옥수동 484,2605.5833333333335
927,세종대로(서울역),A-13,4,,,,,,,,,,,,,,,,,,,,,,,,,37.558061,126.973439,서울시 중구 남대문로5가 84-15,
939,세종대로(시청역2),A-17,4,,,,,,,,,,,,,,,,,,,,,,,,,37.567496,126.977208,서울시 중구 태평로1가 61-29,
951,소월로(회현역),A-23,4,29.0,24.0,15.0,11.0,13.0,30.0,82.0,327.0,399.0,354.0,295.0,318.0,298.0,335.0,351.0,350.0,366.0,404.0,401.0,279.0,188.0,119.0,85.0,53.0,37.557044,126.976362,서울시 중구 남창동 217-1,213.58333333333334
963,소파로(숭의여자대학교),A-24,4,40.0,30.0,24.0,17.0,18.0,22.0,57.0,175.0,379.0,261.0,259.0,299.0,340.0,382.0,373.0,389.0,354.0,350.0,364.0,262.0,201.0,155.0,106.0,69.0,37.554896,126.983521,서울시 중구 회현동1가 산1-16,205.25
975,송파대로(복정역),B-12,4,435.0,307.0,216.0,190.0,283.0,623.0,1175.0,1760.0,1738.0,1743.0,1672.0,1551.0,1509.0,1542.0,1580.0,1611.0,1740.0,1831.0,1777.0,1357.0,1143.0,1119.0,969.0,637.0,37.468797,127.126419,서울시 송파구 장지동 697-14,1187.8333333333333
987,송파대로(송파역),D-45,4,664.0,496.0,353.0,294.0,359.0,616.0,1239.0,1918.0,2119.0,2106.0,2075.0,2030.0,1942.0,1982.0,1974.0,2058.0,2099.0,2132.0,2131.0,1871.0,1658.0,1551.0,1437.0,977.0,37.500537,127.111445,서울시 송파구 송파동 2-15 ,1503.375
999,수색로(고양시계),B-35,4,,,,,,,,,,,,,,,,,,,,,,,,,37.587472,126.886414,서울시 은평구 수색동 281-12,
1011,시흥대로(구로디지털단지역),D-26,4,496.0,330.0,248.0,215.0,388.0,931.0,1309.0,1898.0,2037.0,1976.0,2015.0,1916.0,1904.0,1884.0,1954.0,1947.0,2097.0,2224.0,2184.0,1878.0,1608.0,1417.0,1168.0,771.0,37.486787,126.904415,서울시 영등포구 대림동 993-57,1449.7916666666667
1023,시흥대로(석수역),B-18,4,549.0,301.0,207.0,193.0,367.0,1048.0,1776.0,2148.0,2090.0,2172.0,2232.0,2142.0,2113.0,2170.0,2175.0,2250.0,2352.0,2499.0,2535.0,2225.0,1836.0,1579.0,1286.0,813.0,37.437013,126.902811,서울시 금천구 시흥동 1001-34,1627.4166666666667
