,광역시명,시군구명,시군구코드,기준년도,벚나무수량,은행나무수량,느티나무수량,양버즘나무수량,단풍나무수량,메타세쿼이아수량,회화나무수량,튤립나무수량,소나무수량,잣나무수량,낙엽송수량,편백나무수량,상수리나무수량,신갈나무수량,참나무수량,기타수량,벚나무온실가스흡수량,은행나무온실가스흡수량,느티나무온실가스흡수량,양버즘나무온실가스흡수량,단풍나무온실가스흡수량,메타세쿼이아온실가스흡수량,회화나무온실가스흡수량,튤립나무온실가스흡수량,소나무온실가스흡수량,잣나무온실가스흡수량,낙엽송온실가스흡수량,편백나무온실가스흡수량,상수리나무온실가스흡수량,신갈나무온실가스흡수량,참나무온실가스흡수량,기타온실가스흡수량,합계온실가스흡수량
135,서울특별시,노원구,11350,2020,1913,6104,1130,2714,0,292,0,0,0,0,0,0,0,0,0,1375,51.4597,216.0816,38.081,150.8984,0.0,20.3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.575,535.4189
136,서울특별시,은평구,11380,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,서울특별시,서대문구,11410,2020,780,3449,765,1855,206,25,80,0,0,0,5,0,0,501,138,863,20.982,122.0946,25.7805,103.138,4.223,1.74,2.6,0.0,0.0,0.0,0.035333333,0.0,0.0,3.91782,1.92487,36.7638,323.1999233
138,서울특별시,마포구,11440,2020,1096,3353,3056,3581,0,474,967,0,124,0,0,0,0,1280,0,607,29.4824,118.6962,102.9872,199.1036,0.0,32.9904,31.4275,0.0,0.558206667,0.0,0.0,0.0,0.0,10.0096,0.0,25.8582,551.1133067
139,서울특별시,양천구,11470,2020,956,5622,1068,3989,0,0,0,0,0,0,0,0,0,804,0,1070,25.7164,199.0188,35.9916,221.7884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28728,0.0,45.582,534.38448
140,서울특별시,강서구,11500,2020,1921,3974,921,584,62,1668,213,0,282,0,0,0,0,493,57,471,51.6749,140.6796,31.0377,32.4704,1.271,116.0928,6.9225,0.0,1.26947,0.0,0.0,0.0,0.0,3.85526,0.795055,20.0646,406.133285
141,서울특별시,구로구,11530,2020,2295,3584,1921,1283,11,3,0,0,30,0,17,0,0,1278,0,1270,61.7355,126.8736,64.7377,71.3348,0.2255,0.2088,0.0,0.0,0.13505,0.0,0.120133333,0.0,0.0,9.99396,0.0,54.102,389.4670433
142,서울특별시,금천구,11545,2020,1051,3517,409,1013,0,36,172,0,5,18,7,0,0,0,17,61,28.2719,124.5018,13.7833,56.3228,0.0,2.5056,5.59,0.0,0.022508333,0.18876,0.049466667,0.0,0.0,0.0,0.237121667,2.5986,234.0718567
143,서울특별시,영등포구,11560,2020,2952,5879,3419,3439,330,51,99,0,0,0,174,0,0,0,0,596,79.4088,208.1166,115.2203,191.2084,6.765,3.5496,3.2175,0.0,0.0,0.0,1.2296,0.0,0.0,0.0,0.0,25.3896,634.1054
144,서울특별시,동작구,11590,2020,1145,2223,1436,823,241,116,0,0,0,0,0,0,0,397,0,8,30.8005,78.6942,48.3932,45.7588,4.9405,8.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10454,0.0,0.3408,220.10614
145,서울특별시,관악구,11620,2020,0,2161,2556,2136,0,94,150,0,59,0,0,0,0,254,0,2460,0.0,76.4994,86.1372,118.7616,0.0,6.5424,4.875,0.0,0.265598333,0.0,0.0,0.0,0.0,1.98628,0.0,104.796,399.8634783
146,서울특별시,서초구,11650,2020,581,3243,3579,5025,0,1282,516,0,0,0,843,0,0,491,533,6,15.6289,114.8022,120.6123,279.39,0.0,89.2272,16.77,0.0,0.0,0.0,5.9572,0.0,0.0,3.83962,7.434461667,0.2556,653.9174817
147,서울특별시,강남구,11680,2020,2464,7194,3031,7489,27,864,523,65,0,0,0,0,0,936,528,358,66.2816,254.6676,102.1447,416.3884,0.5535,60.1344,16.9975,6.6235,0.0,0.0,0.0,0.0,0.0,7.31952,7.36472,15.2508,953.72624
148,서울특별시,송파구,11710,2020,992,11788,2595,3978,0,14,0,722,212,0,329,0,0,2085,182,461,26.6848,417.2952,87.4515,221.1768,0.0,0.9744,0.0,73.5718,0.954353333,0.0,2.324933333,0.0,0.0,16.3047,2.538596667,19.6386,868.9156833
149,서울특별시,강동구,11740,2020,2323,7276,2416,4190,19,0,55,0,0,0,0,0,0,642,377,1551,62.4887,257.5704,81.4192,232.964,0.3895,0.0,1.7875,0.0,0.0,0.0,0.0,0.0,0.0,5.02044,5.258521667,66.0726,712.9708617
