,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
131,경부고속도로(양재IC),B-11,12,1995.0,1326.0,976.0,879.0,1158.0,2665.0,4930.0,4576.0,4780.0,4643.0,4471.0,4404.0,4456.0,4551.0,4548.0,4617.0,4705.0,4516.0,4380.0,4515.0,4587.0,4877.0,4172.0,2955.0,37.465083,127.038643,서울시 서초구 양재동 227-4,3736.75
143,경인고속국도(신월IC),B-28,12,1833.0,1265.0,935.0,837.0,1145.0,2849.0,4265.0,4414.0,4216.0,4417.0,4611.0,4597.0,4778.0,4907.0,4858.0,4826.0,5020.0,4890.0,4633.0,4422.0,4158.0,4052.0,3447.0,2469.0,37.524875,126.831933,서울시 양천구 신월동 904-1,3660.1666666666665
155,경인로(거리공원입구교차로),D-23,12,404.0,288.0,196.0,163.0,238.0,550.0,831.0,1026.0,1164.0,1177.0,1129.0,1119.0,1157.0,1151.0,1180.0,1163.0,1199.0,1252.0,1226.0,1179.0,1072.0,1029.0,809.0,582.0,37.50644,126.884382,서울시 구로구 신도림동 435-17,886.8333333333334
167,경인로(서울교),D-28,12,666.0,489.0,336.0,258.0,330.0,711.0,1415.0,2304.0,2558.0,2430.0,2391.0,2397.0,2340.0,2438.0,2478.0,2463.0,2563.0,2652.0,2588.0,2275.0,1977.0,1839.0,1444.0,953.0,37.52019,126.914903,서울시 영등포구 영등포동2가 97-1,1762.2916666666667
179,경인로(오류IC),D-22,12,504.0,346.0,250.0,198.0,325.0,661.0,988.0,1115.0,1091.0,1143.0,1213.0,1197.0,1207.0,1224.0,1213.0,1207.0,1271.0,1295.0,1252.0,1134.0,1037.0,1005.0,850.0,652.0,37.498246,126.851219,서울시 구로구 개봉동 80-22,932.4166666666666
191,경인로(유한공고),B-29,12,329.0,226.0,161.0,127.0,201.0,414.0,612.0,798.0,912.0,833.0,791.0,791.0,792.0,802.0,805.0,811.0,908.0,933.0,925.0,788.0,676.0,646.0,550.0,402.0,37.488614,126.822789,경기도 부천시 소사구 괴안동 206-5,634.7083333333334
203,경춘북로(중랑경찰서),B-05,12,291.0,199.0,143.0,134.0,218.0,489.0,885.0,1285.0,1473.0,1339.0,1230.0,1185.0,1222.0,1266.0,1260.0,1326.0,1477.0,1548.0,1494.0,1170.0,918.0,836.0,634.0,412.0,37.619942,127.105325,서울시 중랑구 신내동 271-1,934.75
215,공항대로(발산역),D-21,12,419.0,289.0,228.0,187.0,278.0,494.0,747.0,1214.0,1457.0,1409.0,1422.0,1429.0,1419.0,1455.0,1496.0,1475.0,1511.0,1482.0,1463.0,1223.0,1035.0,930.0,760.0,529.0,37.559251,126.831069,서울시 강서구 마곡동 727-1154,1014.625
227,과천대로(남태령역),B-15,12,581.0,343.0,214.0,195.0,259.0,753.0,1567.0,2056.0,2287.0,1951.0,1828.0,1846.0,1739.0,1760.0,1725.0,1728.0,1920.0,2035.0,1926.0,1619.0,1353.0,1217.0,1100.0,858.0,37.463288,126.988151,서울시 서초구 방배동 산190-1 ,1369.1666666666667
239,광명대교(광명시계),B-22,12,169.0,118.0,82.0,70.0,119.0,283.0,440.0,726.0,768.0,784.0,768.0,692.0,653.0,674.0,696.0,726.0,749.0,790.0,789.0,660.0,494.0,445.0,350.0,236.0,37.485044,126.873297,서울시 금천구 가산동 535-121,511.7083333333333
251,광진교,C-21,12,88.0,68.0,55.0,46.0,52.0,120.0,206.0,372.0,527.0,441.0,426.0,390.0,366.0,385.0,410.0,445.0,510.0,680.0,760.0,464.0,296.0,257.0,184.0,116.0,37.54412,127.115274,서울시 강동구 천호동 484-9,319.3333333333333
263,국회대로(여의2교),D-27,12,468.0,309.0,187.0,143.0,188.0,313.0,650.0,1152.0,1481.0,1282.0,1229.0,1325.0,1312.0,1418.0,1430.0,1441.0,1517.0,1517.0,1439.0,1252.0,1129.0,1119.0,928.0,646.0,37.526003,126.910953,서울시 영등포구 영등포동7가 94-411,994.7916666666666
275,금오로(광명시계),B-19,12,42.0,26.0,19.0,20.0,39.0,113.0,192.0,295.0,304.0,303.0,263.0,257.0,251.0,276.0,281.0,304.0,336.0,369.0,328.0,258.0,172.0,129.0,90.0,64.0,37.482431,126.841891,서울시 구로구 천왕동 24-2,197.125
287,금천교(광명시계),B-24,12,402.0,279.0,206.0,176.0,254.0,602.0,1005.0,1487.0,1546.0,1558.0,1562.0,1493.0,1435.0,1564.0,1579.0,1587.0,1613.0,1631.0,1508.0,1326.0,1070.0,961.0,749.0,537.0,37.465046,126.884245,서울시 금천구 독산동 668-54,1088.75
299,금하로(광명시계),B-25,12,204.0,125.0,93.0,75.0,120.0,291.0,608.0,863.0,936.0,956.0,985.0,947.0,943.0,990.0,1014.0,1042.0,1085.0,1150.0,1097.0,889.0,694.0,597.0,419.0,270.0,37.4514,126.891627,경기도 광명시 소하동 31-25,683.0416666666666
311,김포대로(개화교),B-31,12,288.0,188.0,142.0,132.0,234.0,548.0,1093.0,1464.0,1476.0,1448.0,1296.0,1242.0,1237.0,1296.0,1321.0,1363.0,1546.0,1750.0,1626.0,1186.0,957.0,886.0,702.0,425.0,37.585313,126.795571,경기도 김포시 고촌읍 전호리 436-3,993.5833333333334
323,남부순환로(낙성대역),D-33,12,1212.0,942.0,701.0,514.0,561.0,989.0,1493.0,2186.0,2382.0,2390.0,2321.0,2275.0,2264.0,2344.0,2385.0,2379.0,2454.0,2369.0,2254.0,2165.0,2017.0,2008.0,1791.0,1414.0,37.477711,126.962242,서울시 관악구 봉천동 1685-32,1825.4166666666667
335,남부순환로(수서IC),D-39,12,953.0,725.0,573.0,543.0,670.0,1057.0,1655.0,2311.0,2628.0,2661.0,2632.0,2612.0,2562.0,2676.0,2650.0,2630.0,2607.0,2507.0,2430.0,2175.0,2067.0,2116.0,1816.0,1234.0,37.495912,127.090903,서울시 강남구 일원동 3-16,1937.0833333333333
347,남부순환로(신월IC),D-19,12,838.0,622.0,496.0,460.0,678.0,1583.0,2410.0,2678.0,2740.0,2890.0,2899.0,2854.0,2852.0,2882.0,2931.0,2908.0,2948.0,2917.0,2842.0,2566.0,2386.0,2257.0,1837.0,1243.0,37.524081,126.835862,서울시 양천구 신월동 838 ,2154.875
359,남부순환로(예술의전당),D-34,12,,,,,,,,,,,,,,,,,,,,,,,,,37.476405,127.00445,서울시 서초구 방배동 1009-3,
371,남부순환로(화곡로입구 교차로),D-18,12,525.0,388.0,311.0,281.0,457.0,946.0,1512.0,1818.0,2047.0,2001.0,1973.0,1953.0,1889.0,1984.0,1998.0,1984.0,1985.0,1954.0,1831.0,1640.0,1486.0,1384.0,1128.0,735.0,37.540163,126.825453,서울시 양천구 신월동 29-7,1425.4166666666667
383,남산1호터널,A-20,12,681.0,440.0,308.0,239.0,268.0,594.0,1457.0,1620.0,1815.0,1802.0,1770.0,1864.0,1812.0,1854.0,1761.0,1666.0,1572.0,1531.0,1475.0,1412.0,1418.0,1724.0,1433.0,1063.0,37.542406,127.001356,서울시 용산구 한남동 산 10-33,1315.7916666666667
395,남산2호터널,A-21,12,114.0,85.0,68.0,57.0,77.0,116.0,226.0,464.0,583.0,543.0,548.0,580.0,578.0,599.0,632.0,631.0,609.0,647.0,590.0,451.0,350.0,333.0,245.0,158.0,37.544301,126.989767,서울시 용산구 이태원동 262-35,386.8333333333333
407,남산3호터널,A-22,12,241.0,162.0,122.0,98.0,96.0,196.0,522.0,717.0,954.0,914.0,886.0,937.0,883.0,994.0,1011.0,984.0,946.0,960.0,920.0,773.0,671.0,834.0,596.0,387.0,37.544496,126.98835,서울시 용산구 용산동2가 5-432,658.5
419,내부순환로,F-03,12,1301.0,904.0,676.0,614.0,887.0,2143.0,3317.0,3439.0,3422.0,3630.0,3735.0,3801.0,3878.0,3879.0,3844.0,3782.0,3539.0,3508.0,3481.0,3374.0,3229.0,3224.0,2795.0,1904.0,37.608679,126.998878,서울시 성북구 정릉동 590-16,2846.0833333333335
431,노들로,D-41,12,508.0,356.0,266.0,218.0,271.0,486.0,1055.0,1513.0,1715.0,1609.0,1548.0,1527.0,1472.0,1629.0,1698.0,1729.0,1767.0,1775.0,1722.0,1492.0,1341.0,1256.0,1034.0,653.0,37.529712,126.909281,서울시 영등포구 당산동 364 ,1193.3333333333333
443,대사관로(삼청터널),A-04,12,34.0,21.0,12.0,10.0,15.0,41.0,161.0,373.0,380.0,380.0,328.0,307.0,291.0,308.0,326.0,355.0,431.0,435.0,368.0,290.0,219.0,191.0,123.0,61.0,37.596359,126.984209,서울시 성북구 성북동 산25-148,227.5
455,대학로(한국방송통신대학교),A-07,12,340.0,251.0,204.0,157.0,165.0,261.0,485.0,722.0,831.0,832.0,868.0,912.0,943.0,966.0,975.0,948.0,914.0,890.0,833.0,767.0,700.0,703.0,635.0,479.0,37.578188,127.002053,서울시 종로구 연건동 72-3,657.5416666666666
467,도봉로(도봉산역),B-01,12,349.0,262.0,205.0,202.0,267.0,489.0,852.0,1450.0,1728.0,1394.0,1282.0,1216.0,1267.0,1294.0,1325.0,1346.0,1489.0,1662.0,1647.0,1267.0,895.0,834.0,662.0,477.0,37.691792,127.045087,서울시 도봉구 도봉동 378-1,994.2083333333334
479,도봉로(쌍문역),D-11,12,472.0,363.0,294.0,251.0,294.0,467.0,718.0,978.0,1189.0,1127.0,1145.0,1100.0,1072.0,1115.0,1155.0,1154.0,1198.0,1163.0,1156.0,1014.0,915.0,843.0,749.0,564.0,37.645707,127.033171,서울시 도봉구 창동 650-46,854.0
491,동부간선도로,F-05,12,1826.0,1283.0,950.0,832.0,1102.0,2391.0,3137.0,3052.0,3110.0,3210.0,3315.0,3477.0,3628.0,3560.0,3602.0,3604.0,3506.0,3202.0,2949.0,3049.0,3291.0,3449.0,3152.0,2454.0,37.568685,127.076023,서울시 동대문구 장안동 19-7,2797.125
503,동부간선도로(월계1교),D-12,12,1561.0,1102.0,851.0,794.0,1127.0,2461.0,2811.0,2821.0,2937.0,3117.0,3146.0,3180.0,3248.0,3271.0,3234.0,3320.0,3260.0,3110.0,2990.0,2985.0,3023.0,3101.0,2760.0,2114.0,37.631579,127.063432,서울시 노원구 월계동 247-17,2596.8333333333335
515,동소문로(길음교사거리),D-09,12,712.0,520.0,406.0,329.0,412.0,612.0,936.0,1199.0,1338.0,1408.0,1484.0,1523.0,1489.0,1508.0,1479.0,1470.0,1381.0,1330.0,1276.0,1228.0,1261.0,1293.0,1165.0,888.0,37.599755,127.021693,서울시 성북구 돈암동 32-31,1110.2916666666667
527,동일로(군자교),D-07,12,761.0,592.0,444.0,346.0,376.0,676.0,1092.0,1233.0,1336.0,1424.0,1589.0,1676.0,1666.0,1712.0,1743.0,1778.0,1887.0,1894.0,1860.0,1673.0,1524.0,1473.0,1269.0,962.0,37.553809,127.070504,서울시 성동구 송정동 83,1291.0833333333333
539,동일로(노원역),D-13,12,302.0,199.0,149.0,112.0,133.0,222.0,481.0,819.0,1049.0,1015.0,1076.0,1105.0,1048.0,1107.0,1159.0,1180.0,1200.0,1175.0,1119.0,943.0,732.0,663.0,542.0,378.0,37.652409,127.061032,서울시 노원구 상계동 729,746.1666666666666
551,동일로(의정부IC),B-02,12,448.0,325.0,254.0,248.0,346.0,789.0,1528.0,2478.0,2880.0,2447.0,2333.0,2265.0,2265.0,2356.0,2450.0,2547.0,2799.0,2833.0,2567.0,2133.0,1676.0,1445.0,1066.0,662.0,37.688571,127.055376,서울시 노원구 상계동 1311-3,1714.1666666666667
563,동작대교,C-10,12,445.0,285.0,196.0,153.0,183.0,439.0,942.0,1397.0,1625.0,1432.0,1350.0,1322.0,1319.0,1374.0,1424.0,1534.0,1744.0,1672.0,1452.0,1078.0,938.0,932.0,773.0,622.0,37.509936,126.981814,서울시 용산구 이촌동 385,1026.2916666666667
575,동작대로(총신대입구역),D-31,12,900.0,584.0,425.0,333.0,429.0,963.0,1750.0,2119.0,2183.0,2256.0,2344.0,2208.0,2188.0,2222.0,2259.0,2193.0,2207.0,2021.0,1951.0,1894.0,1911.0,1925.0,1653.0,1237.0,37.494352,126.982914,서울시 서초구 방배동 1255,1673.125
587,동호대교,C-14,12,634.0,479.0,383.0,315.0,332.0,485.0,936.0,1801.0,1942.0,1847.0,1838.0,1794.0,1710.0,1689.0,1809.0,1787.0,1839.0,1656.0,1319.0,1367.0,1436.0,1345.0,1110.0,853.0,37.538207,127.019882,서울시 성동구 옥수동 86,1279.4166666666667
599,동호로(금호터널),D-03,12,531.0,404.0,321.0,262.0,287.0,421.0,821.0,1533.0,1662.0,1667.0,1709.0,1753.0,1699.0,1769.0,1791.0,1722.0,1690.0,1638.0,1568.0,1436.0,1340.0,1236.0,996.0,717.0,37.551919,127.012977,서울시 중구 신당동 349-202,1207.2083333333333
611,동호로(장충체육관),A-10,12,304.0,248.0,201.0,144.0,203.0,300.0,615.0,1256.0,1322.0,1469.0,1513.0,1567.0,1521.0,1614.0,1652.0,1616.0,1591.0,1570.0,1438.0,1217.0,1125.0,990.0,739.0,496.0,37.558563,127.007101,서울시 중구 장충동2가 200-99,1029.625
623,뚝섬로(용비교),D-06,12,481.0,323.0,238.0,202.0,228.0,434.0,1025.0,1591.0,1860.0,1985.0,2100.0,1994.0,1904.0,1904.0,1913.0,1872.0,1775.0,1767.0,1737.0,1499.0,1260.0,1248.0,1004.0,671.0,37.542006,127.020674,서울시 성동구 옥수동 산 1-11 ,1292.2916666666667
635,마포대교,C-07,12,806.0,586.0,411.0,305.0,378.0,912.0,2162.0,3256.0,3391.0,3201.0,3233.0,3210.0,2937.0,3162.0,3212.0,3221.0,3343.0,3719.0,3760.0,3095.0,2729.0,2501.0,1934.0,1201.0,37.533628,126.936512,서울시 영등포구 여의도동 85-2,2361.0416666666665
647,망우로(망우리공원),B-04,12,205.0,144.0,110.0,103.0,133.0,267.0,530.0,871.0,1069.0,898.0,819.0,798.0,805.0,817.0,847.0,899.0,981.0,1118.0,1086.0,807.0,584.0,518.0,405.0,264.0,37.601476,127.115674,경기도 구리시 교문동 346-3,628.25
659,문성로(난곡터널),D-32,12,150.0,122.0,102.0,85.0,91.0,142.0,211.0,335.0,397.0,372.0,380.0,387.0,385.0,407.0,404.0,423.0,455.0,462.0,436.0,375.0,322.0,304.0,241.0,183.0,37.479046,126.924252,서울시 관악구 신림동 438-44,298.7916666666667
671,반포대교,C-11,12,975.0,647.0,471.0,354.0,387.0,772.0,1692.0,2354.0,2409.0,2296.0,2268.0,2344.0,2314.0,2338.0,2388.0,2389.0,2282.0,2164.0,2064.0,2026.0,1985.0,2064.0,1783.0,1367.0,37.514431,126.996663,서울시 서초구 반포동 647,1755.5416666666667
683,반포대로(서초역),D-37,12,537.0,338.0,227.0,164.0,190.0,446.0,1250.0,2005.0,2092.0,2292.0,2352.0,2355.0,2231.0,2303.0,2373.0,2282.0,2253.0,2103.0,2188.0,1981.0,1701.0,1682.0,1326.0,833.0,37.49624,127.005554,서울시 서초구 서초동 산 183-3 ,1562.6666666666667
695,반포대로(우면산터널),B-17,12,356.0,245.0,172.0,118.0,146.0,366.0,1088.0,1764.0,1965.0,1961.0,1974.0,1972.0,1931.0,1922.0,1950.0,2001.0,2039.0,2079.0,2080.0,1748.0,1327.0,1259.0,953.0,565.0,37.483905,127.011416,서울시 서초구 서초동 1460-6,1332.5416666666667
707,밤고개로(세곡동사거리),B-13,12,116.0,82.0,67.0,57.0,98.0,206.0,528.0,1322.0,1535.0,1320.0,1186.0,1094.0,1043.0,972.0,1080.0,1167.0,1409.0,1641.0,1580.0,902.0,643.0,541.0,399.0,236.0,37.462416,127.107883,서울시 강남구 세곡동 130-6,801.0
719,백제고분로(종합운동장),D-44,12,312.0,230.0,176.0,131.0,125.0,214.0,432.0,828.0,995.0,1021.0,1016.0,1004.0,1008.0,1052.0,1055.0,1087.0,1102.0,1137.0,1022.0,880.0,788.0,805.0,629.0,424.0,37.510639,127.078559,서울시 송파구 잠실동 124,728.0416666666666
731,북부간선도로(신내IC),B-07,12,960.0,697.0,568.0,595.0,869.0,2142.0,2949.0,2968.0,2913.0,3023.0,3046.0,3136.0,3156.0,3136.0,3079.0,3036.0,3024.0,2929.0,2970.0,2740.0,2561.0,2417.0,1943.0,1365.0,37.613824,127.1087,서울시 중랑구 신내동 122-3,2342.5833333333335
743,북부간선로,F-04,12,1071.0,769.0,601.0,571.0,832.0,1898.0,2469.0,2586.0,2651.0,2734.0,2789.0,2780.0,2811.0,2768.0,2767.0,2682.0,2660.0,2598.0,2577.0,2573.0,2568.0,2531.0,2048.0,1484.0,37.608556,127.052577,서울시 성북구 장위동 65-175 ,2159.0833333333335
755,분당수서로,F-07,12,1246.0,863.0,672.0,573.0,744.0,1818.0,3105.0,3225.0,3426.0,3496.0,3554.0,3536.0,3524.0,3523.0,3529.0,3512.0,3501.0,3424.0,3353.0,3185.0,3134.0,3121.0,2621.0,1789.0,37.497648,127.087195,서울시 강남구 일원동 467-1,2686.4166666666665
767,분당수서로(성남시계),B-14,12,911.0,633.0,488.0,428.0,572.0,1398.0,2499.0,2530.0,2501.0,2636.0,2680.0,2702.0,2672.0,2695.0,2749.0,2831.0,2590.0,2482.0,2453.0,2347.0,2373.0,2325.0,1936.0,1298.0,37.471129,127.123078,서울시 송파구 장지동 698-5,2030.375
779,사직로(사직터널),A-02,12,606.0,451.0,328.0,253.0,288.0,537.0,1095.0,1779.0,2012.0,1870.0,1844.0,1890.0,1803.0,1871.0,1898.0,1901.0,1944.0,1971.0,1876.0,1588.0,1417.0,1384.0,1154.0,818.0,37.572298,126.962853,서울시 종로구 행촌동 1-186,1357.4166666666667
791,사평대로(고속터미널역),D-36,12,770.0,549.0,394.0,292.0,308.0,615.0,1354.0,1998.0,2058.0,2164.0,2176.0,2217.0,2214.0,2261.0,2267.0,2247.0,2185.0,2175.0,2197.0,2141.0,1943.0,1958.0,1578.0,1013.0,37.503742,127.007779,서울시 서초구 반포동 60-2,1628.0833333333333
803,새문안로(서울역사박물관),A-14,12,366.0,284.0,222.0,179.0,191.0,364.0,700.0,1046.0,1206.0,1180.0,1223.0,1271.0,1257.0,1358.0,1341.0,1304.0,1292.0,1321.0,1314.0,1122.0,996.0,926.0,768.0,530.0,37.569776,126.971354,서울시 종로구 신문로2가 1-2,906.7083333333334
815,서강대교,C-06,12,288.0,206.0,145.0,111.0,139.0,259.0,595.0,1122.0,1266.0,1113.0,1053.0,1054.0,985.0,1095.0,1103.0,1141.0,1280.0,1438.0,1432.0,956.0,744.0,752.0,597.0,439.0,37.537537,126.925341,서울시 영등포구 여의도동 83-1,804.7083333333334
827,서부간선도로,F-09,12,1719.0,1207.0,889.0,786.0,1174.0,2147.0,2423.0,2271.0,2149.0,2430.0,2534.0,2453.0,2447.0,2413.0,2403.0,2311.0,2187.0,1945.0,1978.0,2252.0,2611.0,2649.0,2573.0,2173.0,37.520965,126.881826,서울시 영등포구 문래동6가 52,2088.5
839,서빙고로(한남역),D-04,12,759.0,536.0,405.0,324.0,348.0,588.0,1179.0,1861.0,2211.0,2229.0,2321.0,2381.0,2431.0,2456.0,2480.0,2519.0,2547.0,2533.0,2494.0,2081.0,1870.0,1878.0,1518.0,1021.0,37.527197,127.004697,서울시 용산구 한남동 542-10,1707.0833333333333
851,서소문로(시청역),A-16,12,380.0,297.0,219.0,175.0,196.0,363.0,743.0,987.0,1079.0,1055.0,1082.0,1112.0,1069.0,1129.0,1109.0,1145.0,1198.0,1233.0,1126.0,1042.0,915.0,875.0,754.0,558.0,37.562819,126.972716,서울시 중구 서소문동 72-2,826.7083333333334
863,서오릉로(고양시계),B-34,12,290.0,191.0,158.0,152.0,195.0,358.0,713.0,1108.0,1243.0,1121.0,1101.0,1122.0,1149.0,1189.0,1195.0,1225.0,1284.0,1368.0,1306.0,1081.0,827.0,761.0,579.0,370.0,37.617883,126.90626,서울시 은평구 구산동 304-15,836.9166666666666
875,서하남로(서하남IC),B-08,12,418.0,388.0,317.0,275.0,422.0,1010.0,2024.0,2741.0,2649.0,2821.0,2880.0,2802.0,2828.0,2763.0,2962.0,3000.0,3075.0,2958.0,2720.0,2188.0,1900.0,1673.0,1200.0,743.0,37.516777,127.146728,경기도 하남시 감북동 442-15,1948.2083333333333
887,성산대교,C-04,12,1970.0,1387.0,1036.0,910.0,1287.0,2731.0,3850.0,3833.0,3828.0,3909.0,3887.0,3721.0,3686.0,3695.0,3684.0,3815.0,3820.0,3773.0,3866.0,3635.0,3403.0,3409.0,3100.0,2575.0,37.55268,126.891564,서울시 마포구 망원동 306-53,3117.0833333333335
899,성산로(금화터널),A-01,12,,,,,,,,,,,,,,,,,,,,,,,,,37.568588,126.948436,서울시 서대문구 신촌동 1-142,
911,성산로(연희IC),D-16,12,534.0,374.0,275.0,236.0,345.0,902.0,1695.0,1903.0,1659.0,2124.0,2162.0,2057.0,2007.0,2135.0,2040.0,1992.0,1862.0,1884.0,1808.0,1388.0,1244.0,1237.0,1055.0,789.0,37.563506,126.9301,서울시 서대문구 연희동 341-41,1404.4583333333333
923,성수대교,C-15,12,1760.0,1324.0,1017.0,840.0,982.0,1737.0,2704.0,3120.0,3227.0,3120.0,3056.0,2979.0,3033.0,3130.0,3154.0,3285.0,3287.0,3319.0,3178.0,2756.0,2805.0,2950.0,2727.0,2243.0,37.536768,127.034972,서울시 성동구 옥수동 484,2572.2083333333335
935,세종대로(서울역),A-13,12,326.0,209.0,157.0,100.0,170.0,405.0,758.0,1220.0,1347.0,1458.0,1492.0,1579.0,1564.0,1588.0,1646.0,1621.0,1590.0,1602.0,1518.0,1238.0,1133.0,1009.0,871.0,644.0,37.558061,126.973439,서울시 중구 남대문로5가 84-15,1051.875
947,세종대로(시청역2),A-17,12,376.0,232.0,156.0,103.0,134.0,319.0,808.0,1424.0,1782.0,1748.0,1690.0,1768.0,1644.0,1703.0,1822.0,1754.0,1817.0,1821.0,1746.0,1385.0,1278.0,1210.0,926.0,635.0,37.567496,126.977208,서울시 중구 태평로1가 61-29,1178.375
959,소월로(회현역),A-23,12,31.0,21.0,15.0,11.0,11.0,35.0,76.0,276.0,381.0,338.0,296.0,316.0,296.0,340.0,361.0,353.0,372.0,398.0,383.0,278.0,190.0,131.0,88.0,57.0,37.557044,126.976362,서울시 중구 남창동 217-1,210.58333333333334
971,소파로(숭의여자대학교),A-24,12,38.0,25.0,19.0,14.0,14.0,23.0,51.0,158.0,324.0,245.0,239.0,272.0,290.0,336.0,349.0,367.0,353.0,352.0,375.0,265.0,203.0,169.0,117.0,71.0,37.554896,126.983521,서울시 중구 회현동1가 산1-16,194.54166666666666
983,송파대로(복정역),B-12,12,458.0,351.0,259.0,215.0,301.0,571.0,1057.0,1588.0,1667.0,1673.0,1650.0,1559.0,1540.0,1551.0,1597.0,1646.0,1766.0,1825.0,1713.0,1237.0,1113.0,1092.0,878.0,597.0,37.468797,127.126419,서울시 송파구 장지동 697-14,1162.6666666666667
995,송파대로(송파역),D-45,12,725.0,554.0,397.0,331.0,368.0,565.0,1116.0,1776.0,2053.0,2027.0,2024.0,2032.0,1984.0,2018.0,2044.0,2105.0,2166.0,2140.0,2104.0,1846.0,1653.0,1548.0,1299.0,933.0,37.500537,127.111445,서울시 송파구 송파동 2-15 ,1492.0
1007,수색로(고양시계),B-35,12,440.0,231.0,160.0,157.0,254.0,520.0,905.0,957.0,1102.0,1180.0,1301.0,1346.0,1400.0,1427.0,1437.0,1454.0,1535.0,1556.0,1522.0,1321.0,1053.0,1003.0,800.0,561.0,37.587472,126.886414,서울시 은평구 수색동 281-12,984.25
1019,시흥대로(구로디지털단지역),D-26,12,552.0,391.0,295.0,240.0,378.0,834.0,1114.0,1641.0,1939.0,1823.0,1895.0,1855.0,1869.0,1821.0,1911.0,1903.0,2017.0,2028.0,1942.0,1679.0,1468.0,1381.0,1088.0,753.0,37.486787,126.904415,서울시 영등포구 대림동 993-57,1367.375
1031,시흥대로(석수역),B-18,12,520.0,350.0,247.0,207.0,384.0,967.0,1647.0,2111.0,1977.0,2156.0,2223.0,2166.0,2142.0,2101.0,2193.0,2314.0,2382.0,2438.0,2443.0,2115.0,1725.0,1511.0,1127.0,757.0,37.437013,126.902811,서울시 금천구 시흥동 1001-34,1591.7916666666667
