,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
393,남산2호터널,A-21,10,104.0,75.0,65.0,51.0,67.0,117.0,222.0,453.0,555.0,525.0,531.0,562.0,559.0,577.0,593.0,613.0,630.0,640.0,590.0,437.0,351.0,316.0,253.0,149.0,37.544301,126.989767,서울시 용산구 이태원동 262-35,376.4583333333333
405,남산3호터널,A-22,10,206.0,139.0,104.0,82.0,87.0,198.0,514.0,711.0,912.0,911.0,910.0,935.0,913.0,1012.0,1014.0,1023.0,983.0,992.0,916.0,733.0,601.0,685.0,567.0,331.0,37.544496,126.98835,서울시 용산구 용산동2가 5-432,644.9583333333334
417,내부순환로,F-03,10,1145.0,828.0,621.0,586.0,958.0,2438.0,3490.0,3525.0,3543.0,3649.0,3660.0,3599.0,3593.0,3556.0,3670.0,3751.0,3750.0,3574.0,3539.0,3438.0,3333.0,3279.0,2991.0,1764.0,37.608679,126.998878,서울시 성북구 정릉동 590-16,2845.0
429,노들로,D-41,10,442.0,288.0,216.0,188.0,266.0,494.0,935.0,1306.0,1590.0,1466.0,1427.0,1458.0,1396.0,1458.0,1530.0,1589.0,1687.0,1620.0,1621.0,1455.0,1270.0,1204.0,1162.0,709.0,37.529712,126.909281,서울시 영등포구 당산동 364 ,1115.7083333333333
441,대사관로(삼청터널),A-04,10,36.0,18.0,11.0,10.0,17.0,50.0,166.0,350.0,342.0,364.0,329.0,322.0,308.0,321.0,332.0,365.0,427.0,433.0,367.0,289.0,233.0,188.0,136.0,68.0,37.596359,126.984209,서울시 성북구 성북동 산25-148,228.41666666666666
453,대학로(한국방송통신대학교),A-07,10,310.0,207.0,167.0,127.0,152.0,270.0,491.0,729.0,826.0,842.0,873.0,926.0,952.0,1000.0,998.0,989.0,955.0,937.0,853.0,787.0,738.0,709.0,623.0,450.0,37.578188,127.002053,서울시 종로구 연건동 72-3,662.9583333333334
465,도봉로(도봉산역),B-01,10,324.0,234.0,174.0,177.0,267.0,515.0,869.0,1462.0,1675.0,1437.0,1336.0,1294.0,1295.0,1349.0,1360.0,1401.0,1524.0,1703.0,1674.0,1358.0,930.0,823.0,706.0,471.0,37.691792,127.045087,서울시 도봉구 도봉동 378-1,1014.9166666666666
477,도봉로(쌍문역),D-11,10,415.0,300.0,228.0,205.0,271.0,480.0,738.0,988.0,1176.0,1145.0,1162.0,1124.0,1089.0,1114.0,1145.0,1158.0,1199.0,1184.0,1179.0,1036.0,930.0,831.0,794.0,568.0,37.645707,127.033171,서울시 도봉구 창동 650-46,852.4583333333334
489,동부간선도로,F-05,10,1700.0,1120.0,810.0,743.0,1115.0,2525.0,3279.0,3203.0,3281.0,3370.0,3382.0,3576.0,3761.0,3730.0,3742.0,3737.0,3694.0,3347.0,3118.0,3214.0,3416.0,3548.0,3389.0,2568.0,37.568685,127.076023,서울시 동대문구 장안동 19-7,2890.3333333333335
501,동부간선도로(월계1교),D-12,10,1406.0,986.0,756.0,727.0,1144.0,2581.0,2883.0,3021.0,3128.0,3271.0,3223.0,3281.0,3430.0,3433.0,3405.0,3463.0,3544.0,3419.0,3265.0,3243.0,3143.0,3092.0,2889.0,2152.0,37.631579,127.063432,서울시 노원구 월계동 247-17,2703.5416666666665
513,동소문로(길음교사거리),D-09,10,627.0,423.0,318.0,265.0,382.0,608.0,943.0,1226.0,1388.0,1420.0,1453.0,1510.0,1477.0,1486.0,1478.0,1488.0,1441.0,1410.0,1320.0,1247.0,1261.0,1259.0,1179.0,858.0,37.599755,127.021693,서울시 성북구 돈암동 32-31,1102.7916666666667
525,동일로(군자교),D-07,10,688.0,487.0,358.0,280.0,345.0,657.0,1082.0,1193.0,1354.0,1453.0,1596.0,1680.0,1700.0,1718.0,1752.0,1789.0,1892.0,1964.0,1893.0,1680.0,1544.0,1465.0,1274.0,961.0,37.553809,127.070504,서울시 성동구 송정동 83,1283.5416666666667
537,동일로(노원역),D-13,10,257.0,158.0,118.0,98.0,128.0,230.0,483.0,809.0,960.0,1002.0,1062.0,1080.0,1048.0,1083.0,1126.0,1145.0,1135.0,1123.0,1070.0,897.0,733.0,652.0,569.0,373.0,37.652409,127.061032,서울시 노원구 상계동 729,722.4583333333334
549,동일로(의정부IC),B-02,10,450.0,322.0,240.0,230.0,370.0,930.0,1691.0,2654.0,2854.0,2574.0,2531.0,2498.0,2453.0,2496.0,2571.0,2664.0,2889.0,2926.0,2648.0,2293.0,1827.0,1519.0,1251.0,740.0,37.688571,127.055376,서울시 노원구 상계동 1311-3,1817.5416666666667
561,동작대교,C-10,10,326.0,192.0,131.0,103.0,140.0,355.0,840.0,1388.0,1709.0,1533.0,1522.0,1509.0,1466.0,1525.0,1600.0,1667.0,1842.0,1845.0,1499.0,1136.0,1013.0,969.0,901.0,528.0,37.509936,126.981814,서울시 용산구 이촌동 385,1072.4583333333333
573,동작대로(총신대입구역),D-31,10,818.0,514.0,371.0,301.0,446.0,1038.0,1800.0,2135.0,2221.0,2343.0,2335.0,2226.0,2189.0,2188.0,2164.0,2193.0,2247.0,2154.0,2035.0,1953.0,1997.0,1994.0,1839.0,1239.0,37.494352,126.982914,서울시 서초구 방배동 1255,1697.5
585,동호대교,C-14,10,490.0,380.0,299.0,246.0,295.0,459.0,917.0,1759.0,1975.0,2009.0,2049.0,1958.0,1882.0,1918.0,1940.0,1962.0,2010.0,2020.0,1610.0,1413.0,1433.0,1319.0,1060.0,697.0,37.538207,127.019882,서울시 성동구 옥수동 86,1337.5
597,동호로(금호터널),D-03,10,460.0,360.0,290.0,242.0,288.0,437.0,841.0,1483.0,1607.0,1622.0,1681.0,1720.0,1716.0,1768.0,1789.0,1737.0,1750.0,1745.0,1612.0,1426.0,1313.0,1162.0,946.0,636.0,37.551919,127.012977,서울시 중구 신당동 349-202,1192.9583333333333
609,동호로(장충체육관),A-10,10,303.0,228.0,191.0,135.0,159.0,234.0,401.0,819.0,961.0,1136.0,1229.0,1269.0,1305.0,1386.0,1472.0,1531.0,1617.0,1630.0,1518.0,1188.0,1047.0,875.0,725.0,442.0,37.558563,127.007101,서울시 중구 장충동2가 200-99,908.375
621,뚝섬로(용비교),D-06,10,468.0,307.0,209.0,180.0,226.0,466.0,1016.0,1540.0,1808.0,1933.0,1947.0,1884.0,1816.0,1860.0,1902.0,1880.0,1773.0,1820.0,1777.0,1575.0,1373.0,1312.0,1215.0,707.0,37.542006,127.020674,서울시 성동구 옥수동 산 1-11 ,1291.4166666666667
633,마포대교,C-07,10,779.0,532.0,368.0,295.0,402.0,975.0,2031.0,2821.0,3174.0,3026.0,3003.0,3072.0,2891.0,3069.0,3089.0,3109.0,3310.0,3424.0,3591.0,3059.0,2728.0,2440.0,2159.0,1201.0,37.533628,126.936512,서울시 영등포구 여의도동 85-2,2272.8333333333335
645,망우로(망우리공원),B-04,10,184.0,125.0,87.0,91.0,132.0,292.0,577.0,924.0,1050.0,924.0,851.0,853.0,832.0,863.0,893.0,936.0,1047.0,1147.0,1136.0,876.0,642.0,539.0,436.0,278.0,37.601476,127.115674,경기도 구리시 교문동 346-3,654.7916666666666
657,문성로(난곡터널),D-32,10,142.0,103.0,74.0,66.0,80.0,141.0,211.0,339.0,397.0,379.0,390.0,388.0,386.0,404.0,406.0,422.0,448.0,459.0,450.0,382.0,332.0,300.0,278.0,197.0,37.479046,126.924252,서울시 관악구 신림동 438-44,298.9166666666667
669,반포대교,C-11,10,676.0,418.0,288.0,222.0,276.0,640.0,1501.0,2273.0,2493.0,2502.0,2429.0,2539.0,2493.0,2500.0,2491.0,2570.0,2544.0,2558.0,2166.0,2068.0,2018.0,1984.0,1778.0,1062.0,37.514431,126.996663,서울시 서초구 반포동 647,1770.375
681,반포대로(서초역),D-37,10,484.0,297.0,195.0,150.0,190.0,501.0,1308.0,1982.0,2043.0,2328.0,2417.0,2405.0,2303.0,2359.0,2354.0,2317.0,2297.0,2132.0,2178.0,2035.0,1794.0,1744.0,1500.0,838.0,37.49624,127.005554,서울시 서초구 서초동 산 183-3 ,1589.625
693,반포대로(우면산터널),B-17,10,277.0,146.0,103.0,84.0,121.0,328.0,831.0,1352.0,1605.0,1635.0,1684.0,1764.0,1739.0,1738.0,1788.0,1839.0,1958.0,2064.0,2069.0,1696.0,1320.0,1132.0,995.0,517.0,37.483905,127.011416,서울시 서초구 서초동 1460-6,1199.375
705,밤고개로(세곡동사거리),B-13,10,109.0,73.0,58.0,53.0,95.0,226.0,537.0,1276.0,1528.0,1302.0,1223.0,1172.0,1105.0,1077.0,1111.0,1185.0,1362.0,1645.0,1524.0,991.0,683.0,552.0,424.0,232.0,37.462416,127.107883,서울시 강남구 세곡동 130-6,814.2916666666666
717,백제고분로(종합운동장),D-44,10,287.0,193.0,145.0,111.0,135.0,267.0,462.0,862.0,1003.0,1026.0,1001.0,1003.0,1009.0,1041.0,1044.0,1060.0,1103.0,1140.0,1055.0,900.0,834.0,861.0,694.0,412.0,37.510639,127.078559,서울시 송파구 잠실동 124,735.3333333333334
729,북부간선도로(신내IC),B-07,10,868.0,618.0,498.0,546.0,903.0,2082.0,2787.0,2958.0,3002.0,3162.0,3157.0,3161.0,3291.0,3335.0,3324.0,3349.0,3309.0,3080.0,3080.0,3005.0,2935.0,2806.0,2339.0,1427.0,37.613824,127.1087,서울시 중랑구 신내동 122-3,2459.25
741,북부간선로,F-04,10,947.0,714.0,560.0,554.0,940.0,2203.0,2643.0,2705.0,2732.0,2796.0,2752.0,2730.0,2758.0,2728.0,2739.0,2753.0,2772.0,2684.0,2622.0,2591.0,2602.0,2551.0,2016.0,1401.0,37.608556,127.052577,서울시 성북구 장위동 65-175 ,2187.2083333333335
753,분당수서로,F-07,10,1134.0,774.0,582.0,537.0,774.0,2086.0,3247.0,3415.0,3551.0,3682.0,3648.0,3621.0,3638.0,3574.0,3527.0,3604.0,3655.0,3585.0,3483.0,3322.0,3303.0,3225.0,2888.0,1856.0,37.497648,127.087195,서울시 강남구 일원동 467-1,2779.625
765,분당수서로(성남시계),B-14,10,799.0,522.0,398.0,376.0,583.0,1611.0,2594.0,2650.0,2651.0,2729.0,2709.0,2688.0,2663.0,2668.0,2684.0,2780.0,2828.0,2645.0,2604.0,2494.0,2562.0,2465.0,2202.0,1352.0,37.471129,127.123078,서울시 송파구 장지동 698-5,2094.0416666666665
777,사직로(사직터널),A-02,10,537.0,367.0,260.0,213.0,266.0,527.0,1098.0,1714.0,1893.0,1815.0,1803.0,1874.0,1800.0,1844.0,1872.0,1888.0,1925.0,1953.0,1822.0,1565.0,1394.0,1316.0,1143.0,765.0,37.572298,126.962853,서울시 종로구 행촌동 1-186,1318.9166666666667
789,사평대로(고속터미널역),D-36,10,701.0,467.0,329.0,258.0,324.0,734.0,1413.0,1981.0,2047.0,2187.0,2186.0,2233.0,2231.0,2307.0,2319.0,2358.0,2306.0,2274.0,2235.0,2203.0,2000.0,2003.0,1819.0,1031.0,37.503742,127.007779,서울시 서초구 반포동 60-2,1664.4166666666667
801,새문안로(서울역사박물관),A-14,10,339.0,252.0,181.0,156.0,183.0,368.0,694.0,1017.0,1145.0,1149.0,1194.0,1233.0,1234.0,1316.0,1295.0,1287.0,1263.0,1319.0,1252.0,1075.0,961.0,874.0,720.0,488.0,37.569776,126.971354,서울시 종로구 신문로2가 1-2,874.7916666666666
813,서강대교,C-06,10,233.0,152.0,101.0,84.0,120.0,246.0,539.0,1032.0,1206.0,1133.0,1112.0,1146.0,1077.0,1175.0,1200.0,1227.0,1311.0,1434.0,1424.0,1013.0,786.0,727.0,695.0,371.0,37.537537,126.925341,서울시 영등포구 여의도동 83-1,814.3333333333334
825,서부간선도로,F-09,10,1533.0,1025.0,763.0,710.0,1190.0,2125.0,2304.0,2223.0,2079.0,2294.0,2365.0,2298.0,2341.0,2216.0,2244.0,2273.0,2235.0,2060.0,2130.0,2255.0,2574.0,2613.0,2517.0,2131.0,37.520965,126.881826,서울시 영등포구 문래동6가 52,2020.75
837,서빙고로(한남역),D-04,10,713.0,489.0,339.0,281.0,341.0,619.0,1178.0,1818.0,2179.0,2253.0,2325.0,2352.0,2365.0,2404.0,2477.0,2540.0,2592.0,2616.0,2545.0,2189.0,1973.0,1930.0,1776.0,1067.0,37.527197,127.004697,서울시 용산구 한남동 542-10,1723.375
849,서소문로(시청역),A-16,10,353.0,250.0,181.0,151.0,187.0,383.0,753.0,960.0,1038.0,1062.0,1083.0,1124.0,1105.0,1137.0,1129.0,1182.0,1194.0,1268.0,1156.0,1052.0,896.0,860.0,730.0,510.0,37.562819,126.972716,서울시 중구 서소문동 72-2,822.6666666666666
861,서오릉로(고양시계),B-34,10,272.0,173.0,139.0,134.0,201.0,390.0,757.0,1147.0,1235.0,1167.0,1167.0,1194.0,1217.0,1246.0,1259.0,1281.0,1337.0,1403.0,1360.0,1172.0,870.0,754.0,626.0,370.0,37.617883,126.90626,서울시 은평구 구산동 304-15,869.625
873,서하남로(서하남IC),B-08,10,452.0,365.0,285.0,269.0,426.0,1094.0,1980.0,2666.0,2687.0,2783.0,2819.0,2774.0,2804.0,2878.0,2962.0,2994.0,3074.0,3085.0,2903.0,2514.0,2142.0,1750.0,1339.0,774.0,37.516777,127.146728,경기도 하남시 감북동 442-15,1992.4583333333333
885,성산대교,C-04,10,1441.0,969.0,732.0,681.0,1146.0,2591.0,3467.0,3641.0,3913.0,3973.0,3911.0,3834.0,3903.0,3825.0,3922.0,3975.0,4040.0,3933.0,3922.0,3819.0,3590.0,3476.0,3203.0,2128.0,37.55268,126.891564,서울시 마포구 망원동 306-53,3084.7916666666665
897,성산로(금화터널),A-01,10,,,,,,,,,,,,,,,,,,,,,,,,,37.568588,126.948436,서울시 서대문구 신촌동 1-142,
909,성산로(연희IC),D-16,10,512.0,329.0,229.0,211.0,355.0,904.0,1703.0,1857.0,1641.0,2042.0,2122.0,2077.0,1996.0,2055.0,1985.0,1961.0,1880.0,1868.0,1837.0,1506.0,1290.0,1276.0,1064.0,794.0,37.563506,126.9301,서울시 서대문구 연희동 341-41,1395.5833333333333
921,성수대교,C-15,10,1403.0,959.0,716.0,636.0,926.0,1747.0,2520.0,3042.0,3420.0,3343.0,3301.0,3233.0,3269.0,3386.0,3372.0,3490.0,3574.0,3538.0,3189.0,2782.0,2860.0,3014.0,2861.0,2048.0,37.536768,127.034972,서울시 성동구 옥수동 484,2609.5416666666665
933,세종대로(서울역),A-13,10,330.0,202.0,135.0,91.0,172.0,414.0,762.0,1169.0,1368.0,1400.0,1437.0,1519.0,1511.0,1566.0,1584.0,1578.0,1541.0,1552.0,1443.0,1167.0,1036.0,891.0,766.0,567.0,37.558061,126.973439,서울시 중구 남대문로5가 84-15,1008.375
945,세종대로(시청역2),A-17,10,351.0,214.0,142.0,96.0,135.0,328.0,826.0,1392.0,1687.0,1715.0,1659.0,1730.0,1645.0,1708.0,1795.0,1745.0,1815.0,1790.0,1702.0,1361.0,1206.0,1131.0,881.0,570.0,37.567496,126.977208,서울시 중구 태평로1가 61-29,1151.0
957,소월로(회현역),A-23,10,31.0,24.0,16.0,13.0,12.0,33.0,75.0,269.0,335.0,304.0,273.0,293.0,290.0,320.0,332.0,332.0,342.0,350.0,327.0,247.0,175.0,120.0,80.0,50.0,37.557044,126.976362,서울시 중구 남창동 217-1,193.45833333333334
969,소파로(숭의여자대학교),A-24,10,43.0,28.0,24.0,16.0,15.0,21.0,49.0,158.0,327.0,240.0,248.0,282.0,319.0,373.0,371.0,380.0,359.0,344.0,341.0,254.0,198.0,153.0,103.0,63.0,37.554896,126.983521,서울시 중구 회현동1가 산1-16,196.20833333333334
981,송파대로(복정역),B-12,10,400.0,286.0,214.0,190.0,286.0,616.0,1076.0,1664.0,1699.0,1738.0,1697.0,1603.0,1543.0,1566.0,1561.0,1616.0,1750.0,1798.0,1686.0,1276.0,1107.0,1052.0,892.0,581.0,37.468797,127.126419,서울시 송파구 장지동 697-14,1162.375
993,송파대로(송파역),D-45,10,650.0,478.0,340.0,294.0,383.0,634.0,1192.0,1786.0,1998.0,1961.0,1985.0,1984.0,1965.0,2005.0,2000.0,2063.0,2124.0,2102.0,2090.0,1874.0,1727.0,1577.0,1397.0,936.0,37.500537,127.111445,서울시 송파구 송파동 2-15 ,1481.0416666666667
1005,수색로(고양시계),B-35,10,430.0,207.0,146.0,144.0,230.0,489.0,833.0,833.0,994.0,1094.0,1261.0,1375.0,1410.0,1385.0,1381.0,1424.0,1496.0,1557.0,1558.0,1425.0,1104.0,983.0,893.0,625.0,37.587472,126.886414,서울시 은평구 수색동 281-12,969.875
1017,시흥대로(구로디지털단지역),D-26,10,490.0,331.0,247.0,213.0,409.0,898.0,1142.0,1657.0,1833.0,1802.0,1882.0,1852.0,1852.0,1844.0,1900.0,1905.0,2039.0,2118.0,2005.0,1722.0,1498.0,1340.0,1116.0,723.0,37.486787,126.904415,서울시 영등포구 대림동 993-57,1367.4166666666667
1029,시흥대로(석수역),B-18,10,539.0,306.0,216.0,197.0,401.0,1058.0,1634.0,2056.0,2053.0,2179.0,2254.0,2186.0,2157.0,2176.0,2204.0,2303.0,2373.0,2457.0,2390.0,2149.0,1790.0,1555.0,1248.0,777.0,37.437013,126.902811,서울시 금천구 시흥동 1001-34,1610.75
