,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
128,경부고속도로(양재IC),B-11,9,1747.0,1196.0,905.0,901.0,1476.0,3275.0,5350.0,4835.0,4803.0,4732.0,4582.0,4493.0,4398.0,4469.0,4443.0,4583.0,4745.0,4718.0,4618.0,4562.0,4561.0,4853.0,4274.0,2846.0,37.465083,127.038643,서울시 서초구 양재동 227-4,3806.875
140,경인고속국도(신월IC),B-28,9,1661.0,1123.0,875.0,770.0,1004.0,2656.0,4031.0,4712.0,4533.0,4564.0,4638.0,4747.0,4786.0,4942.0,4924.0,5006.0,5125.0,5147.0,4905.0,4504.0,4472.0,4154.0,3862.0,2568.0,37.524875,126.831933,서울시 양천구 신월동 904-1,3737.875
152,경인로(거리공원입구교차로),D-23,9,326.0,203.0,145.0,137.0,226.0,549.0,820.0,1036.0,1116.0,1128.0,1123.0,1142.0,1145.0,1146.0,1154.0,1159.0,1188.0,1209.0,1167.0,1110.0,1034.0,984.0,811.0,542.0,37.50644,126.884382,서울시 구로구 신도림동 435-17,858.3333333333334
164,경인로(서울교),D-28,9,586.0,370.0,258.0,211.0,306.0,690.0,1397.0,2268.0,2421.0,2383.0,2365.0,2447.0,2369.0,2427.0,2467.0,2472.0,2557.0,2645.0,2519.0,2207.0,1961.0,1756.0,1433.0,899.0,37.52019,126.914903,서울시 영등포구 영등포동2가 97-1,1725.5833333333333
176,경인로(오류IC),D-22,9,447.0,282.0,206.0,178.0,327.0,680.0,1034.0,1101.0,1088.0,1162.0,1262.0,1246.0,1250.0,1240.0,1273.0,1272.0,1338.0,1382.0,1317.0,1199.0,1087.0,1043.0,903.0,632.0,37.498246,126.851219,서울시 구로구 개봉동 80-22,956.2083333333334
188,경인로(유한공고),B-29,9,272.0,176.0,116.0,98.0,201.0,398.0,589.0,786.0,857.0,823.0,803.0,811.0,815.0,812.0,821.0,830.0,911.0,949.0,951.0,826.0,712.0,656.0,566.0,384.0,37.488614,126.822789,경기도 부천시 소사구 괴안동 206-5,631.7916666666666
200,경춘북로(중랑경찰서),B-05,9,243.0,160.0,116.0,113.0,215.0,500.0,894.0,1283.0,1427.0,1338.0,1263.0,1240.0,1263.0,1321.0,1307.0,1361.0,1468.0,1548.0,1504.0,1283.0,1003.0,844.0,692.0,398.0,37.619942,127.105325,서울시 중랑구 신내동 271-1,949.3333333333334
212,공항대로(발산역),D-21,9,347.0,238.0,183.0,163.0,273.0,487.0,742.0,1154.0,1379.0,1363.0,1377.0,1416.0,1449.0,1448.0,1498.0,1480.0,1492.0,1457.0,1393.0,1221.0,1033.0,935.0,780.0,518.0,37.559251,126.831069,서울시 강서구 마곡동 727-1154,992.75
224,과천대로(남태령역),B-15,9,429.0,236.0,159.0,152.0,239.0,681.0,1437.0,1788.0,1808.0,1772.0,1767.0,1722.0,1712.0,1747.0,1710.0,1707.0,1803.0,1797.0,1716.0,1497.0,1441.0,1333.0,1090.0,697.0,37.463288,126.988151,서울시 서초구 방배동 산190-1 ,1268.3333333333333
236,광명대교(광명시계),B-22,9,140.0,89.0,64.0,63.0,131.0,294.0,461.0,737.0,704.0,758.0,784.0,728.0,671.0,677.0,709.0,716.0,732.0,751.0,722.0,627.0,503.0,429.0,344.0,216.0,37.485044,126.873297,서울시 금천구 가산동 535-121,502.0833333333333
248,광진교,C-21,9,81.0,54.0,41.0,36.0,48.0,112.0,215.0,374.0,524.0,468.0,454.0,421.0,397.0,419.0,432.0,459.0,522.0,623.0,679.0,489.0,324.0,259.0,196.0,117.0,37.54412,127.115274,서울시 강동구 천호동 484-9,322.6666666666667
260,국회대로(여의2교),D-27,9,391.0,243.0,159.0,128.0,182.0,325.0,682.0,1163.0,1415.0,1316.0,1279.0,1382.0,1341.0,1430.0,1453.0,1471.0,1511.0,1491.0,1406.0,1261.0,1180.0,1101.0,928.0,632.0,37.526003,126.910953,서울시 영등포구 영등포동7가 94-411,994.5833333333334
272,금오로(광명시계),B-19,9,40.0,20.0,16.0,18.0,41.0,115.0,201.0,279.0,289.0,299.0,271.0,267.0,263.0,278.0,278.0,301.0,331.0,357.0,331.0,260.0,184.0,134.0,100.0,64.0,37.482431,126.841891,서울시 구로구 천왕동 24-2,197.375
284,금천교(광명시계),B-24,9,323.0,214.0,157.0,150.0,233.0,582.0,1013.0,1393.0,1448.0,1477.0,1499.0,1529.0,1448.0,1538.0,1563.0,1566.0,1589.0,1605.0,1492.0,1307.0,1106.0,941.0,765.0,488.0,37.465046,126.884245,서울시 금천구 독산동 668-54,1059.4166666666667
296,금하로(광명시계),B-25,9,178.0,102.0,74.0,68.0,132.0,291.0,601.0,888.0,909.0,953.0,1006.0,1006.0,975.0,1036.0,1046.0,1063.0,1077.0,1123.0,1072.0,915.0,732.0,619.0,454.0,262.0,37.4514,126.891627,경기도 광명시 소하동 31-25,690.9166666666666
308,김포대로(개화교),B-31,9,243.0,144.0,114.0,115.0,231.0,548.0,1093.0,1446.0,1446.0,1419.0,1365.0,1312.0,1314.0,1316.0,1338.0,1389.0,1469.0,1685.0,1612.0,1248.0,981.0,859.0,715.0,428.0,37.585313,126.795571,경기도 김포시 고촌읍 전호리 436-3,992.9166666666666
320,남부순환로(낙성대역),D-33,9,1008.0,685.0,485.0,399.0,513.0,959.0,1480.0,2091.0,2238.0,2292.0,2308.0,2291.0,2265.0,2310.0,2339.0,2345.0,2422.0,2365.0,2252.0,2134.0,2027.0,1982.0,1813.0,1352.0,37.477711,126.962242,서울시 관악구 봉천동 1685-32,1764.7916666666667
332,남부순환로(수서IC),D-39,9,782.0,611.0,472.0,469.0,632.0,1015.0,1580.0,2285.0,2542.0,2556.0,2503.0,2484.0,2464.0,2570.0,2518.0,2535.0,2533.0,2505.0,2395.0,2143.0,2024.0,2059.0,1828.0,1112.0,37.495912,127.090903,서울시 강남구 일원동 3-16,1859.0416666666667
344,남부순환로(신월IC),D-19,9,750.0,521.0,409.0,377.0,656.0,1569.0,2379.0,2487.0,2643.0,2846.0,2933.0,2930.0,2898.0,2918.0,2941.0,2957.0,2964.0,3033.0,2928.0,2674.0,2500.0,2275.0,1961.0,1229.0,37.524081,126.835862,서울시 양천구 신월동 838 ,2157.4166666666665
356,남부순환로(예술의전당),D-34,9,619.0,410.0,278.0,227.0,356.0,775.0,1366.0,1998.0,2146.0,2214.0,2142.0,2054.0,1990.0,2113.0,2128.0,2154.0,2265.0,2284.0,2162.0,1917.0,1699.0,1705.0,1483.0,926.0,37.476405,127.00445,서울시 서초구 방배동 1009-3,1558.7916666666667
368,남부순환로(화곡로입구 교차로),D-18,9,475.0,329.0,257.0,260.0,458.0,964.0,1547.0,1794.0,1992.0,1997.0,1995.0,2003.0,1957.0,1984.0,1991.0,1991.0,1981.0,1969.0,1863.0,1711.0,1551.0,1407.0,1195.0,749.0,37.540163,126.825453,서울시 양천구 신월동 29-7,1434.1666666666667
380,남산1호터널,A-20,9,501.0,312.0,226.0,197.0,269.0,607.0,1456.0,1562.0,1769.0,1779.0,1748.0,1855.0,1783.0,1868.0,1787.0,1728.0,1637.0,1640.0,1547.0,1417.0,1356.0,1609.0,1305.0,836.0,37.542406,127.001356,서울시 용산구 한남동 산 10-33,1283.0833333333333
392,남산2호터널,A-21,9,91.0,70.0,57.0,46.0,63.0,111.0,222.0,451.0,544.0,514.0,516.0,548.0,548.0,558.0,570.0,600.0,600.0,590.0,568.0,429.0,346.0,301.0,233.0,139.0,37.544301,126.989767,서울시 용산구 이태원동 262-35,363.125
404,남산3호터널,A-22,9,189.0,124.0,90.0,73.0,80.0,188.0,507.0,693.0,896.0,874.0,850.0,912.0,881.0,966.0,984.0,981.0,930.0,939.0,871.0,708.0,582.0,647.0,490.0,291.0,37.544496,126.98835,서울시 용산구 용산동2가 5-432,614.4166666666666
416,내부순환로,F-03,9,1247.0,864.0,634.0,605.0,990.0,2330.0,3324.0,3451.0,3400.0,3552.0,3575.0,3548.0,3534.0,3525.0,3547.0,3555.0,3713.0,3684.0,3472.0,3361.0,3350.0,3344.0,2991.0,1953.0,37.608679,126.998878,서울시 성북구 정릉동 590-16,2814.5416666666665
428,노들로,D-41,9,417.0,274.0,205.0,180.0,253.0,453.0,848.0,1314.0,1569.0,1424.0,1351.0,1432.0,1348.0,1485.0,1526.0,1576.0,1663.0,1552.0,1464.0,1390.0,1292.0,1186.0,1007.0,623.0,37.529712,126.909281,서울시 영등포구 당산동 364 ,1076.3333333333333
440,대사관로(삼청터널),A-04,9,34.0,19.0,11.0,10.0,18.0,49.0,166.0,358.0,352.0,373.0,331.0,323.0,305.0,327.0,348.0,371.0,421.0,404.0,366.0,293.0,243.0,199.0,141.0,68.0,37.596359,126.984209,서울시 성북구 성북동 산25-148,230.41666666666666
452,대학로(한국방송통신대학교),A-07,9,363.0,237.0,175.0,142.0,159.0,274.0,524.0,759.0,870.0,929.0,992.0,1063.0,1113.0,1171.0,1170.0,1135.0,1111.0,1144.0,1091.0,975.0,888.0,832.0,744.0,542.0,37.578188,127.002053,서울시 종로구 연건동 72-3,766.7916666666666
464,도봉로(도봉산역),B-01,9,334.0,240.0,179.0,164.0,222.0,491.0,947.0,1529.0,1709.0,1409.0,1365.0,1354.0,1305.0,1304.0,1281.0,1253.0,1292.0,1340.0,1314.0,1141.0,867.0,820.0,713.0,469.0,37.691792,127.045087,서울시 도봉구 도봉동 378-1,960.0833333333334
476,도봉로(쌍문역),D-11,9,407.0,278.0,220.0,188.0,261.0,462.0,731.0,994.0,1163.0,1132.0,1179.0,1130.0,1107.0,1143.0,1145.0,1154.0,1194.0,1179.0,1184.0,1038.0,957.0,848.0,785.0,558.0,37.645707,127.033171,서울시 도봉구 창동 650-46,851.5416666666666
488,동부간선도로,F-05,9,1508.0,1014.0,745.0,705.0,1086.0,2403.0,3146.0,3069.0,3092.0,3242.0,3329.0,3509.0,3649.0,3665.0,3673.0,3703.0,3702.0,3393.0,3114.0,3160.0,3393.0,3470.0,3280.0,2338.0,37.568685,127.076023,서울시 동대문구 장안동 19-7,2807.8333333333335
500,동부간선도로(월계1교),D-12,9,1306.0,913.0,705.0,698.0,1120.0,2407.0,2688.0,2760.0,2863.0,3043.0,3047.0,3069.0,3192.0,3218.0,3221.0,3256.0,3269.0,3217.0,2989.0,3051.0,3115.0,3056.0,2834.0,2039.0,37.631579,127.063432,서울시 노원구 월계동 247-17,2544.8333333333335
512,동소문로(길음교사거리),D-09,9,597.0,388.0,289.0,253.0,361.0,579.0,930.0,1180.0,1328.0,1370.0,1442.0,1503.0,1480.0,1479.0,1463.0,1465.0,1405.0,1376.0,1301.0,1224.0,1241.0,1251.0,1162.0,817.0,37.599755,127.021693,서울시 성북구 돈암동 32-31,1078.5
524,동일로(군자교),D-07,9,655.0,454.0,332.0,265.0,330.0,643.0,1054.0,1152.0,1302.0,1387.0,1545.0,1688.0,1725.0,1742.0,1754.0,1793.0,1852.0,1914.0,1855.0,1670.0,1565.0,1483.0,1277.0,912.0,37.553809,127.070504,서울시 성동구 송정동 83,1264.5416666666667
536,동일로(노원역),D-13,9,237.0,151.0,108.0,95.0,121.0,221.0,486.0,838.0,957.0,988.0,1061.0,1105.0,1060.0,1097.0,1131.0,1151.0,1154.0,1141.0,1088.0,912.0,755.0,665.0,559.0,353.0,37.652409,127.061032,서울시 노원구 상계동 729,726.4166666666666
548,동일로(의정부IC),B-02,9,430.0,298.0,224.0,225.0,374.0,881.0,1636.0,2537.0,2803.0,2540.0,2514.0,2466.0,2421.0,2479.0,2531.0,2618.0,2795.0,2816.0,2625.0,2264.0,1883.0,1545.0,1203.0,694.0,37.688571,127.055376,서울시 노원구 상계동 1311-3,1783.4166666666667
560,동작대교,C-10,9,274.0,160.0,106.0,88.0,122.0,327.0,849.0,1354.0,1642.0,1512.0,1497.0,1526.0,1465.0,1515.0,1600.0,1655.0,1773.0,1820.0,1664.0,1113.0,1033.0,958.0,774.0,447.0,37.509936,126.981814,서울시 용산구 이촌동 385,1053.0833333333333
572,동작대로(총신대입구역),D-31,9,755.0,464.0,337.0,281.0,418.0,980.0,1752.0,2144.0,2261.0,2309.0,2310.0,2203.0,2166.0,2206.0,2229.0,2168.0,2217.0,2119.0,1967.0,1898.0,1980.0,1961.0,1763.0,1152.0,37.494352,126.982914,서울시 서초구 방배동 1255,1668.3333333333333
584,동호대교,C-14,9,468.0,360.0,279.0,231.0,275.0,437.0,921.0,1706.0,1893.0,1904.0,1937.0,1842.0,1770.0,1803.0,1779.0,1785.0,1831.0,1856.0,1681.0,1324.0,1335.0,1247.0,1014.0,665.0,37.538207,127.019882,서울시 성동구 옥수동 86,1264.2916666666667
596,동호로(금호터널),D-03,9,433.0,337.0,270.0,224.0,269.0,410.0,834.0,1427.0,1512.0,1519.0,1575.0,1596.0,1595.0,1645.0,1642.0,1588.0,1576.0,1563.0,1476.0,1294.0,1219.0,1092.0,916.0,628.0,37.551919,127.012977,서울시 중구 신당동 349-202,1110.0
608,동호로(장충체육관),A-10,9,278.0,206.0,163.0,127.0,162.0,270.0,586.0,1133.0,1254.0,1242.0,1289.0,1331.0,1346.0,1427.0,1449.0,1451.0,1441.0,1441.0,1332.0,1101.0,981.0,822.0,637.0,412.0,37.558563,127.007101,서울시 중구 장충동2가 200-99,911.7083333333334
620,뚝섬로(용비교),D-06,9,438.0,288.0,200.0,172.0,218.0,462.0,1005.0,1558.0,1786.0,1844.0,1895.0,1874.0,1818.0,1848.0,1859.0,1896.0,1795.0,1829.0,1712.0,1570.0,1403.0,1305.0,1113.0,672.0,37.542006,127.020674,서울시 성동구 옥수동 산 1-11 ,1273.3333333333333
632,마포대교,C-07,9,721.0,481.0,333.0,273.0,381.0,902.0,1816.0,2836.0,3098.0,2925.0,2881.0,3005.0,2847.0,3010.0,3014.0,3024.0,3156.0,3253.0,3026.0,2951.0,2734.0,2427.0,1968.0,1154.0,37.533628,126.936512,서울시 영등포구 여의도동 85-2,2175.6666666666665
644,망우로(망우리공원),B-04,9,177.0,118.0,87.0,90.0,130.0,291.0,571.0,893.0,1040.0,925.0,862.0,863.0,857.0,870.0,901.0,937.0,1030.0,1112.0,1113.0,886.0,651.0,552.0,434.0,264.0,37.601476,127.115674,경기도 구리시 교문동 346-3,652.25
656,문성로(난곡터널),D-32,9,136.0,94.0,68.0,65.0,79.0,135.0,214.0,337.0,385.0,385.0,404.0,403.0,399.0,399.0,414.0,435.0,447.0,452.0,451.0,389.0,341.0,303.0,261.0,179.0,37.479046,126.924252,서울시 관악구 신림동 438-44,298.9583333333333
668,반포대교,C-11,9,568.0,357.0,240.0,189.0,244.0,548.0,1495.0,2212.0,2392.0,2369.0,2378.0,2486.0,2420.0,2386.0,2413.0,2424.0,2443.0,2466.0,2280.0,1868.0,1857.0,1823.0,1557.0,918.0,37.514431,126.996663,서울시 서초구 반포동 647,1680.5416666666667
680,반포대로(서초역),D-37,9,439.0,273.0,184.0,139.0,187.0,484.0,1300.0,1971.0,2025.0,2218.0,2345.0,2366.0,2269.0,2335.0,2350.0,2271.0,2217.0,2074.0,2066.0,1951.0,1762.0,1693.0,1391.0,770.0,37.49624,127.005554,서울시 서초구 서초동 산 183-3 ,1545.0
692,반포대로(우면산터널),B-17,9,266.0,150.0,104.0,86.0,132.0,375.0,990.0,1576.0,1780.0,1757.0,1794.0,1857.0,1819.0,1830.0,1854.0,1901.0,1975.0,2059.0,2031.0,1732.0,1408.0,1209.0,942.0,471.0,37.483905,127.011416,서울시 서초구 서초동 1460-6,1254.0833333333333
704,밤고개로(세곡동사거리),B-13,9,116.0,77.0,55.0,51.0,86.0,216.0,526.0,1221.0,1497.0,1254.0,1150.0,1121.0,1054.0,1044.0,1064.0,1138.0,1299.0,1505.0,1500.0,1044.0,682.0,539.0,413.0,225.0,37.462416,127.107883,서울시 강남구 세곡동 130-6,786.5416666666666
716,백제고분로(종합운동장),D-44,9,181.0,115.0,88.0,68.0,79.0,175.0,390.0,781.0,926.0,942.0,891.0,854.0,880.0,918.0,931.0,981.0,1046.0,1093.0,998.0,812.0,676.0,740.0,476.0,274.0,37.510639,127.078559,서울시 송파구 잠실동 124,638.125
728,북부간선도로(신내IC),B-07,9,868.0,605.0,492.0,564.0,930.0,2027.0,2687.0,2893.0,2921.0,3000.0,3112.0,3132.0,3208.0,3274.0,3278.0,3341.0,3347.0,3182.0,3038.0,3025.0,2955.0,2766.0,2330.0,1383.0,37.613824,127.1087,서울시 중랑구 신내동 122-3,2431.5833333333335
740,북부간선로,F-04,9,980.0,674.0,525.0,524.0,928.0,2054.0,2467.0,2566.0,2615.0,2684.0,2642.0,2633.0,2686.0,2673.0,2672.0,2684.0,2716.0,2673.0,2560.0,2513.0,2550.0,2525.0,2230.0,1496.0,37.608556,127.052577,서울시 성북구 장위동 65-175 ,2136.25
752,분당수서로,F-07,9,1030.0,721.0,539.0,507.0,759.0,1997.0,3157.0,3385.0,3464.0,3567.0,3572.0,3601.0,3579.0,3558.0,3585.0,3613.0,3655.0,3613.0,3442.0,3276.0,3267.0,3126.0,2733.0,1689.0,37.497648,127.087195,서울시 강남구 일원동 467-1,2726.4583333333335
764,분당수서로(성남시계),B-14,9,717.0,488.0,375.0,355.0,576.0,1537.0,2550.0,2670.0,2577.0,2658.0,2686.0,2676.0,2649.0,2655.0,2712.0,2764.0,2846.0,2826.0,2548.0,2486.0,2496.0,2400.0,2037.0,1231.0,37.471129,127.123078,서울시 송파구 장지동 698-5,2063.125
776,사직로(사직터널),A-02,9,480.0,323.0,239.0,199.0,256.0,502.0,1070.0,1685.0,1866.0,1791.0,1760.0,1832.0,1793.0,1808.0,1837.0,1847.0,1868.0,1829.0,1697.0,1485.0,1393.0,1290.0,1077.0,724.0,37.572298,126.962853,서울시 종로구 행촌동 1-186,1277.125
788,사평대로(고속터미널역),D-36,9,653.0,438.0,310.0,247.0,330.0,709.0,1364.0,1964.0,2031.0,2150.0,2169.0,2238.0,2221.0,2290.0,2279.0,2319.0,2302.0,2245.0,2208.0,2154.0,1991.0,1949.0,1700.0,974.0,37.503742,127.007779,서울시 서초구 반포동 60-2,1634.7916666666667
800,새문안로(서울역사박물관),A-14,9,394.0,276.0,194.0,169.0,186.0,341.0,682.0,1051.0,1176.0,1175.0,1251.0,1298.0,1339.0,1519.0,1537.0,1560.0,1563.0,1526.0,1503.0,1345.0,1191.0,1092.0,898.0,585.0,37.569776,126.971354,서울시 종로구 신문로2가 1-2,993.7916666666666
812,서강대교,C-06,9,207.0,137.0,93.0,79.0,110.0,237.0,536.0,1060.0,1240.0,1124.0,1082.0,1138.0,1096.0,1189.0,1195.0,1244.0,1302.0,1433.0,1430.0,1058.0,822.0,749.0,620.0,343.0,37.537537,126.925341,서울시 영등포구 여의도동 83-1,813.5
824,서부간선도로,F-09,9,1290.0,879.0,655.0,623.0,1022.0,1860.0,2118.0,2152.0,1994.0,2158.0,2202.0,2250.0,2198.0,2205.0,2157.0,2211.0,2209.0,1985.0,1937.0,2142.0,2355.0,2407.0,2294.0,1820.0,37.520965,126.881826,서울시 영등포구 문래동6가 52,1880.125
836,서빙고로(한남역),D-04,9,678.0,455.0,323.0,273.0,323.0,610.0,1145.0,1845.0,2179.0,2202.0,2261.0,2333.0,2333.0,2370.0,2424.0,2505.0,2612.0,2594.0,2392.0,2165.0,1965.0,1897.0,1634.0,1007.0,37.527197,127.004697,서울시 용산구 한남동 542-10,1688.5416666666667
848,서소문로(시청역),A-16,9,321.0,220.0,165.0,137.0,185.0,376.0,727.0,942.0,1017.0,1042.0,1067.0,1133.0,1115.0,1149.0,1130.0,1159.0,1169.0,1213.0,1141.0,1018.0,875.0,832.0,698.0,495.0,37.562819,126.972716,서울시 중구 서소문동 72-2,805.25
860,서오릉로(고양시계),B-34,9,258.0,167.0,138.0,135.0,200.0,381.0,768.0,1143.0,1221.0,1155.0,1179.0,1199.0,1226.0,1257.0,1249.0,1272.0,1323.0,1392.0,1355.0,1183.0,910.0,783.0,633.0,374.0,37.617883,126.90626,서울시 은평구 구산동 304-15,870.875
872,서하남로(서하남IC),B-08,9,449.0,358.0,291.0,261.0,440.0,1120.0,2034.0,2669.0,2647.0,2779.0,2860.0,2869.0,2859.0,2890.0,2929.0,2938.0,2994.0,2937.0,2760.0,2361.0,2080.0,1730.0,1285.0,750.0,37.516777,127.146728,경기도 하남시 감북동 442-15,1970.4166666666667
884,성산대교,C-04,9,1414.0,920.0,684.0,665.0,1116.0,2488.0,3382.0,3716.0,3885.0,3977.0,3925.0,3882.0,3900.0,3903.0,3963.0,3962.0,4000.0,3987.0,3768.0,3726.0,3621.0,3439.0,3142.0,2132.0,37.55268,126.891564,서울시 마포구 망원동 306-53,3066.5416666666665
896,성산로(금화터널),A-01,9,414.0,264.0,192.0,164.0,222.0,477.0,1054.0,1699.0,1789.0,1720.0,1664.0,1680.0,1626.0,1672.0,1709.0,1743.0,1823.0,1870.0,1815.0,1576.0,1366.0,1230.0,993.0,673.0,37.568588,126.948436,서울시 서대문구 신촌동 1-142,1226.4583333333333
908,성산로(연희IC),D-16,9,504.0,321.0,238.0,218.0,322.0,789.0,1457.0,1659.0,1505.0,1857.0,1957.0,1970.0,2004.0,2010.0,1982.0,2021.0,1951.0,1977.0,1908.0,1636.0,1476.0,1391.0,1125.0,802.0,37.563506,126.9301,서울시 서대문구 연희동 341-41,1378.3333333333333
920,성수대교,C-15,9,1223.0,829.0,638.0,590.0,875.0,1586.0,2384.0,2897.0,3305.0,3245.0,3235.0,3214.0,3286.0,3350.0,3330.0,3384.0,3471.0,3511.0,3123.0,2698.0,2728.0,2826.0,2594.0,1794.0,37.536768,127.034972,서울시 성동구 옥수동 484,2504.8333333333335
932,세종대로(서울역),A-13,9,307.0,177.0,117.0,84.0,164.0,396.0,731.0,1122.0,1327.0,1323.0,1388.0,1468.0,1456.0,1504.0,1514.0,1498.0,1472.0,1487.0,1392.0,1137.0,979.0,845.0,729.0,548.0,37.558061,126.973439,서울시 중구 남대문로5가 84-15,965.2083333333334
944,세종대로(시청역2),A-17,9,321.0,189.0,129.0,92.0,135.0,322.0,812.0,1383.0,1662.0,1680.0,1629.0,1713.0,1634.0,1690.0,1781.0,1732.0,1755.0,1726.0,1650.0,1343.0,1181.0,1098.0,836.0,551.0,37.567496,126.977208,서울시 중구 태평로1가 61-29,1126.8333333333333
956,소월로(회현역),A-23,9,31.0,23.0,15.0,13.0,13.0,35.0,78.0,282.0,338.0,296.0,265.0,286.0,279.0,310.0,321.0,316.0,328.0,347.0,344.0,262.0,184.0,121.0,85.0,53.0,37.557044,126.976362,서울시 중구 남창동 217-1,192.70833333333334
968,소파로(숭의여자대학교),A-24,9,41.0,30.0,23.0,17.0,15.0,22.0,51.0,166.0,317.0,235.0,238.0,272.0,300.0,358.0,349.0,366.0,348.0,338.0,354.0,266.0,204.0,163.0,115.0,69.0,37.554896,126.983521,서울시 중구 회현동1가 산1-16,194.04166666666666
980,송파대로(복정역),B-12,9,401.0,286.0,200.0,191.0,290.0,576.0,1031.0,1522.0,1567.0,1606.0,1563.0,1495.0,1474.0,1508.0,1496.0,1551.0,1657.0,1739.0,1670.0,1362.0,1162.0,1090.0,903.0,583.0,37.468797,127.126419,서울시 송파구 장지동 697-14,1121.7916666666667
992,송파대로(송파역),D-45,9,608.0,455.0,324.0,276.0,362.0,602.0,1159.0,1823.0,1986.0,2004.0,2039.0,2041.0,2012.0,2033.0,2041.0,2069.0,2125.0,2102.0,2082.0,1835.0,1674.0,1509.0,1323.0,902.0,37.500537,127.111445,서울시 송파구 송파동 2-15 ,1474.4166666666667
1004,수색로(고양시계),B-35,9,402.0,200.0,137.0,139.0,256.0,547.0,975.0,1080.0,1152.0,1252.0,1355.0,1382.0,1424.0,1428.0,1412.0,1453.0,1529.0,1549.0,1511.0,1343.0,1081.0,952.0,790.0,554.0,37.587472,126.886414,서울시 은평구 수색동 281-12,995.9583333333334
1016,시흥대로(구로디지털단지역),D-26,9,463.0,306.0,228.0,201.0,377.0,836.0,1128.0,1632.0,1779.0,1777.0,1879.0,1863.0,1853.0,1820.0,1884.0,1899.0,1995.0,2077.0,2002.0,1722.0,1530.0,1338.0,1078.0,696.0,37.486787,126.904415,서울시 영등포구 대림동 993-57,1348.4583333333333
